,scale,background,sld,sld_solvent,radius,radius_pd,radius_pd_n,radius_pd_nsigma,length,length_pd,length_pd_n,length_pd_nsigma,theta,theta_pd,theta_pd_n,theta_pd_nsigma,phi,phi_pd,phi_pd_n,phi_pd_nsigma,up_frac_i,up_frac_f,up_angle,sld_M0,sld_mtheta,sld_mphi,sld_solvent_M0,sld_solvent_mtheta,sld_solvent_mphi,radius_pd_type,length_pd_type,theta_pd_type,phi_pd_type
20,0.7960177129351471,0.0006507982622909709,4.133672384228951,0,59.43044657793735,0.07697359714999,35.0,3.0,1126.5990719399774,0.1130878874154972,35.0,3.0,60,0.1986100616105702,35.0,3.0,60,0.17252891988280025,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,lognormal,rectangle,uniform
21,0.6853143017630918,0.00038822698174497707,3.2583506878828654,0,59.43044657793735,0.08811349394907309,35.0,3.0,1086.0975330632916,0.06783876654583475,35.0,3.0,60,0.16973736704680542,35.0,3.0,60,0.04773649413802317,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,rectangle,rectangle,lognormal
22,0.5398960546020314,0.000309446272623903,3.4146165090217555,0,59.43044657793735,0.18500311913573583,35.0,3.0,4054.062142752164,0.19455971619085774,35.0,3.0,60,0.1010565699175242,35.0,3.0,60,0.10386492381821716,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,lognormal,uniform,rectangle
23,0.9674881446737443,0.00031256346345834773,11.664949594422126,0,59.43044657793735,0.04373899907903511,35.0,3.0,555.5475626208234,0.07543287536512502,35.0,3.0,60,0.07592604556484134,35.0,3.0,60,0.04505907740439592,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,gaussian,gaussian,gaussian
24,0.07751545431586404,0.0005954369529893219,8.836893138640868,0,59.43044657793735,0.044606266854750956,35.0,3.0,9359.83401470311,0.0435037184702479,35.0,3.0,60,0.16646699015699565,35.0,3.0,60,0.12717911357149997,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,lognormal,schulz,uniform
25,0.17438113871916205,0.0006137139816032446,3.2266569123758253,0,59.43044657793735,0.1072619339568206,35.0,3.0,6187.563832585966,0.07064652907328708,35.0,3.0,60,0.12595292153198218,35.0,3.0,60,0.06777954635915327,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,schulz,rectangle,uniform
26,0.7496670968044838,0.0008922849734731537,4.734755188792042,0,59.43044657793735,0.13254799389264943,35.0,3.0,10020.874200225366,0.10817114717640418,35.0,3.0,60,0.09609410554974274,35.0,3.0,60,0.16212312420553962,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,gaussian,schulz,gaussian
27,0.38408396225259067,0.0008319130752845223,3.6578986311083113,0,59.43044657793735,0.11550821568982353,35.0,3.0,7355.130008933,0.05269125940531852,35.0,3.0,60,0.03679874783541746,35.0,3.0,60,0.1270430735597995,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform,gaussian,schulz
28,0.792052772459143,0.0001215857948863621,0.2596029947181472,0,59.43044657793735,0.11679875913966342,35.0,3.0,5469.418656270782,0.04647624416414178,35.0,3.0,60,0.07993527445221425,35.0,3.0,60,0.0685388666276389,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,gaussian,lognormal,schulz
29,0.10905002075629155,0.0003416931339071034,2.0023182409522016,0,59.43044657793735,0.15205005134994878,35.0,3.0,7596.6193267315875,0.0045515945281095595,35.0,3.0,60,0.07040673212535611,35.0,3.0,60,0.10567400272820476,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,uniform,gaussian,lognormal
30,0.060131791954214364,0.0004609979406977525,10.597432496591168,0,59.43044657793735,0.15719274553116344,35.0,3.0,3513.157256856886,0.16312664353667708,35.0,3.0,60,0.03759087885030028,35.0,3.0,60,0.1277038176015439,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,schulz,schulz,gaussian
31,0.20677187999596947,0.0005194288224478,4.640376894613845,0,59.43044657793735,0.17657218723187823,35.0,3.0,3186.2393839902074,0.17806012610624936,35.0,3.0,60,0.007970593504564727,35.0,3.0,60,0.15755566783387093,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,lognormal,gaussian,lognormal
32,0.14108649789404404,0.0004820296384993198,3.9487511451537918,0,59.43044657793735,0.11549062909819757,35.0,3.0,6175.166288550654,0.03835909941340374,35.0,3.0,60,0.1731870857133243,35.0,3.0,60,0.07592822940384472,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,uniform,gaussian,lognormal
33,0.5495999762040538,0.00020209190668253068,7.311319253294853,0,59.43044657793735,0.041438109568552185,35.0,3.0,7456.333878340133,0.06085489448449571,35.0,3.0,60,0.0620597852143501,35.0,3.0,60,0.04136834198355213,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform,rectangle,lognormal
34,0.4796983416330757,0.0001009092775042505,3.0356802258485387,0,59.43044657793735,0.05083260047347476,35.0,3.0,4046.682135263563,0.03503779346815583,35.0,3.0,60,0.16546644366700355,35.0,3.0,60,0.16315991532287444,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform,schulz,gaussian
35,0.4729452509161336,0.0009984236970403335,11.903820060973034,0,59.43044657793735,0.04578364235094776,35.0,3.0,6183.457652911455,0.14915782452294835,35.0,3.0,60,0.10537679213056726,35.0,3.0,60,0.19133070156324178,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,lognormal,gaussian,schulz
36,0.3909106014421223,0.000752776613617705,4.445618373861853,0,59.43044657793735,0.11505136965015628,35.0,3.0,568.0473593065011,0.12730903603505345,35.0,3.0,60,0.018755476502941938,35.0,3.0,60,0.02522769576632651,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,rectangle,lognormal,rectangle
37,0.48064721656975085,0.0005440136211338076,6.0913499138989,0,59.43044657793735,0.17077326207545152,35.0,3.0,5883.095142755826,0.10883612506848642,35.0,3.0,60,0.017171453535885808,35.0,3.0,60,0.15370218913536488,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform,rectangle,rectangle
38,0.5850136181396034,0.0005135185767737882,11.598151200791476,0,59.43044657793735,0.09648629589477553,35.0,3.0,7980.841253899173,0.10761206960573172,35.0,3.0,60,0.19507682434768844,35.0,3.0,60,0.02789494012262872,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,lognormal,uniform,schulz
39,0.6986332834251178,3.5894583494299744e-05,5.620925429648528,0,59.43044657793735,0.19609367983337023,35.0,3.0,5916.576303234122,0.11607893102065031,35.0,3.0,60,0.1352251298673475,35.0,3.0,60,0.11139065901399776,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,rectangle,lognormal,rectangle
40,0.5442383820977036,0.0007625825813764467,12.859963796430526,0,59.43044657793735,0.06794023786699736,35.0,3.0,7256.888766547098,0.00015630671981630153,35.0,3.0,60,0.00575526791147003,35.0,3.0,60,0.1494548151493377,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,rectangle,lognormal,gaussian
41,0.8825197465486728,0.000492675770764982,11.753271769851976,0,59.43044657793735,0.060971549302883024,35.0,3.0,4950.712017434956,0.11104796998105626,35.0,3.0,60,0.09371642139644616,35.0,3.0,60,0.08528342886435754,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,gaussian,schulz,lognormal
42,0.268443356210338,0.00034822305693565827,13.481644210690531,0,59.43044657793735,0.09408204391415126,35.0,3.0,1961.192774578161,0.012304390749022254,35.0,3.0,60,0.12869486385604897,35.0,3.0,60,0.14567476642943947,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,gaussian,rectangle,uniform
43,0.825835541088654,0.0008621699829308787,0.9043995363997931,0,59.43044657793735,0.14030847002536598,35.0,3.0,6247.258370620911,0.08394742038938566,35.0,3.0,60,0.09001165406895902,35.0,3.0,60,0.09878353604947412,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,gaussian,uniform,schulz
44,0.22340317011880217,0.0009433391863799977,1.9970454948009548,0,59.43044657793735,0.02146845538055744,35.0,3.0,8646.331483663409,0.06845306589146867,35.0,3.0,60,0.18806818119861435,35.0,3.0,60,0.1633336626595848,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,lognormal,uniform,lognormal
45,0.27355762250173876,2.7156409502108616e-05,6.905313929296238,0,59.43044657793735,0.11165852784532822,35.0,3.0,7273.263191129463,0.018129414433345793,35.0,3.0,60,0.04597853412853317,35.0,3.0,60,0.1253890460219341,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform,schulz,schulz
46,0.15157376011751422,0.000877645059548391,14.027923536997617,0,59.43044657793735,0.03414503480509617,35.0,3.0,6668.443601186313,0.030545119471451533,35.0,3.0,60,0.09734704979939511,35.0,3.0,60,0.1564135226426423,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,lognormal,rectangle,rectangle
47,0.04907120673536158,0.0008970697842944893,1.8169031991958573,0,59.43044657793735,0.052299433530873456,35.0,3.0,946.9067937440333,0.001839031431779592,35.0,3.0,60,0.17261972999764152,35.0,3.0,60,0.08668707671208378,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,gaussian,uniform,uniform
48,0.3440740204715166,0.0003277234456242711,7.83448578238055,0,59.43044657793735,0.11571603749637492,35.0,3.0,11624.909873634138,0.09341001443445503,35.0,3.0,60,0.13969317046774885,35.0,3.0,60,0.15560930368980871,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,schulz,uniform,gaussian
49,0.4197173650068562,0.0009869151492282882,4.150175081633159,0,59.43044657793735,0.0004642871637304147,35.0,3.0,206.1326885123388,0.16488920302476506,35.0,3.0,60,0.1283977634657285,35.0,3.0,60,0.01884365817279936,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,lognormal,schulz,lognormal
50,0.9196098622878573,0.0009172989813483105,14.46195748793401,0,59.43044657793735,0.13663836365797238,35.0,3.0,1730.7449212046804,0.024434087113456807,35.0,3.0,60,0.16510836110353388,35.0,3.0,60,0.14592536878969678,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,rectangle,uniform,schulz
51,0.3571585059532475,0.00043474919477824806,2.8536866546604283,0,59.43044657793735,0.05169919091843955,35.0,3.0,5742.289511486089,0.10476455572667885,35.0,3.0,60,0.15180025606424163,35.0,3.0,60,0.18406699917903008,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,schulz,rectangle,uniform
52,0.10326061804082698,0.0006309058536997319,11.006606325505016,0,59.43044657793735,0.05850240308665316,35.0,3.0,8676.185902453815,0.013383304113906447,35.0,3.0,60,0.17390227258839874,35.0,3.0,60,0.09119265502357143,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,gaussian,gaussian,lognormal
53,0.4800413475525199,0.0005479315341407981,0.03992787432213374,0,59.43044657793735,0.18784546947487196,35.0,3.0,1632.5466890259506,0.11124333679744046,35.0,3.0,60,0.19676010239977615,35.0,3.0,60,0.06009913741657529,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,uniform,gaussian,uniform
54,0.1244486736151722,0.000515570531018962,1.1099305224155953,0,59.43044657793735,0.0051736235250162245,35.0,3.0,5013.774335524628,0.07627930382118107,35.0,3.0,60,0.14697494068581332,35.0,3.0,60,0.07947180990767398,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,rectangle,uniform,schulz
55,0.5426231968210893,6.766964268626767e-05,3.470300261957988,0,59.43044657793735,0.00879619410722452,35.0,3.0,1390.1214685618618,0.03985204512056591,35.0,3.0,60,0.03149079377772639,35.0,3.0,60,0.005807782626499947,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,gaussian,gaussian,lognormal
56,0.9729023401093242,7.395428004176439e-05,14.130479093665125,0,59.43044657793735,0.03886610704203639,35.0,3.0,10667.2314907238,0.07013307636987291,35.0,3.0,60,0.18315722409922952,35.0,3.0,60,0.1417945831876983,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,lognormal,uniform,gaussian
57,0.012341259957562078,0.000964178314169012,5.887853214003344,0,59.43044657793735,0.1265955735683474,35.0,3.0,4096.810056163918,0.16742782609713913,35.0,3.0,60,0.12656693279454886,35.0,3.0,60,0.05904389325609612,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform,uniform,uniform
58,0.882132375111222,0.0009052026314757064,7.775661708537805,0,59.43044657793735,0.1295583590066309,35.0,3.0,1955.1745343621528,0.024495955155625707,35.0,3.0,60,0.06778328439777606,35.0,3.0,60,0.09052527622789051,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,lognormal,lognormal,lognormal
59,0.6114911180768935,0.0003528400692172282,9.716126878586243,0,59.43044657793735,0.10124454695285748,35.0,3.0,7301.383353974691,0.1161184217446592,35.0,3.0,60,0.051540465884447585,35.0,3.0,60,0.12314906533285462,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,schulz,rectangle,lognormal
60,0.46067919518866685,0.0008654706603241484,13.292879780786935,0,59.43044657793735,0.14774007504554817,35.0,3.0,7687.612815632373,0.08501170899298656,35.0,3.0,60,0.0916930619728579,35.0,3.0,60,0.014953951281635925,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,lognormal,lognormal,lognormal
61,0.4225470551650913,0.0007606369054651087,11.75750763499592,0,59.43044657793735,0.13236581523923183,35.0,3.0,7866.756174200574,0.17262576937837495,35.0,3.0,60,0.04123637156738191,35.0,3.0,60,0.14476703650606165,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform,uniform,schulz
62,0.10006304152648071,0.000827159651300045,12.434222803069796,0,59.43044657793735,0.17961279265931637,35.0,3.0,11261.98113801599,0.022852554661125193,35.0,3.0,60,0.11099187712080211,35.0,3.0,60,0.14154411442151968,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,gaussian,rectangle,lognormal
63,0.18500778124636374,0.0006508366456898164,4.137134971875377,0,59.43044657793735,0.08787420165394473,35.0,3.0,6188.809380007812,0.19849013249376915,35.0,3.0,60,0.07100328030894663,35.0,3.0,60,0.09024684105250813,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,rectangle,schulz,uniform
64,0.3192349814699702,0.0007903281728237161,1.5819178699994536,0,59.43044657793735,0.12593382715829973,35.0,3.0,1506.65506102109,0.10688973603695627,35.0,3.0,60,0.0467552372937389,35.0,3.0,60,0.09654769205596839,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,gaussian,rectangle,rectangle
65,0.07633368289644182,7.932223770202821e-05,8.679007636369487,0,59.43044657793735,0.0037530805906359713,35.0,3.0,7798.308448463512,0.1776805943966844,35.0,3.0,60,0.05979588561693301,35.0,3.0,60,0.12072273202006112,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,uniform,gaussian,uniform
66,0.12535523112310554,0.00021335599601310961,12.41991748481927,0,59.43044657793735,0.07913501503488274,35.0,3.0,1243.1115231057124,0.14734830714581573,35.0,3.0,60,0.1932799580048898,35.0,3.0,60,0.09188273757538166,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,schulz,lognormal,lognormal
67,0.31398233444039014,0.0007917766277744422,6.077061973589085,0,59.43044657793735,0.01088977714249495,35.0,3.0,9603.934295408679,0.057791969488724004,35.0,3.0,60,0.1875626556847889,35.0,3.0,60,0.1839290480581126,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,gaussian,rectangle,uniform
68,0.880541124789335,6.802550270776809e-05,14.745690800538313,0,59.43044657793735,0.17542600284248494,35.0,3.0,8224.642576278275,0.020247373768703184,35.0,3.0,60,0.05914072762578218,35.0,3.0,60,0.192854375605562,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,schulz,uniform,lognormal
69,0.41512843337287075,0.0006415804757045802,4.070091023926974,0,59.43044657793735,0.07996621133153728,35.0,3.0,8770.865918781803,0.03191669602829814,35.0,3.0,60,0.009627130490181934,35.0,3.0,60,0.05971438555439952,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,rectangle,schulz,lognormal
70,0.9665959284895362,0.00048279919108432486,13.84565077546376,0,59.43044657793735,0.15440455478197307,35.0,3.0,9910.832481001024,0.1727328289564626,35.0,3.0,60,0.1760921750460194,35.0,3.0,60,0.09224443364700222,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,rectangle,uniform,lognormal
71,0.9239026440448641,0.000416924791130893,11.28573067064299,0,59.43044657793735,0.18399360588230365,35.0,3.0,5315.723212460562,0.08594009703540334,35.0,3.0,60,0.08229330735595164,35.0,3.0,60,0.08360686582958668,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,schulz,uniform,gaussian
72,0.04981583342111462,0.0007708599639481705,11.56081726301997,0,59.43044657793735,0.008442005196761571,35.0,3.0,2263.8834025177084,0.030141360506154236,35.0,3.0,60,0.0584028459566039,35.0,3.0,60,0.1264913288557391,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,gaussian,uniform,gaussian
73,0.2580940298797565,0.000144494988408944,10.593334550023947,0,59.43044657793735,0.08316432978250043,35.0,3.0,6498.773256177024,0.013824732324519907,35.0,3.0,60,0.15178692784933487,35.0,3.0,60,0.19162491391106018,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,gaussian,gaussian,gaussian
74,0.5819043126074488,0.0005059447498057195,3.0470018059016573,0,59.43044657793735,0.024192776238523585,35.0,3.0,10936.809517715968,0.11895976564868845,35.0,3.0,60,0.03199979392328998,35.0,3.0,60,0.16104933321279954,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,uniform,lognormal,gaussian
75,0.4706285877593849,0.000468938547145408,12.909076774509424,0,59.43044657793735,0.052537990267068874,35.0,3.0,7688.159774584944,0.0405623717093939,35.0,3.0,60,0.0502651292138578,35.0,3.0,60,0.1962506810052098,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform,gaussian,gaussian
76,0.022677315571976386,2.9055231613823033e-05,10.23294934798972,0,59.43044657793735,0.049881638120475996,35.0,3.0,7285.81427483654,0.0809479543332669,35.0,3.0,60,0.14281780787664292,35.0,3.0,60,0.170678169451438,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,rectangle,lognormal,gaussian
