,scale,background,sld,sld_solvent,radius_polar,radius_polar_pd,radius_polar_pd_n,radius_polar_pd_nsigma,radius_equatorial,radius_equatorial_pd,radius_equatorial_pd_n,radius_equatorial_pd_nsigma,theta,theta_pd,theta_pd_n,theta_pd_nsigma,phi,phi_pd,phi_pd_n,phi_pd_nsigma,up_frac_i,up_frac_f,up_angle,sld_M0,sld_mtheta,sld_mphi,sld_solvent_M0,sld_solvent_mtheta,sld_solvent_mphi,radius_polar_pd_type,radius_equatorial_pd_type,theta_pd_type,phi_pd_type
10,0.20896411254331515,0.0008470198048061813,5.602225692364561,,110.89228649128756,0.01566487913458592,35.0,3.0,14329.976898298528,0.17219323901412242,35.0,3.0,60,0.12469860777488201,35.0,3.0,60,0.06824995821950995,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,lognormal,lognormal,uniform
11,0.6520997493899773,0.00034437676991055504,2.5867252883802645,,110.89228649128756,0.13087431017847959,35.0,3.0,9772.07670249765,0.04361846028371883,35.0,3.0,60,0.11979273104452731,35.0,3.0,60,0.039560815306957986,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,gaussian,uniform,uniform
12,0.20870763056411656,0.0005743089126972149,1.8070808636635227,,110.89228649128756,0.10309429685019506,35.0,3.0,21829.58313130812,0.1380492467685769,35.0,3.0,60,0.15400775306495318,35.0,3.0,60,0.17022573694750123,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,uniform,uniform,uniform
13,0.04090754497385063,0.0002991007341862336,14.07356979766125,,110.89228649128756,0.01625912066470996,35.0,3.0,19861.61786077507,0.1980154902853716,35.0,3.0,60,0.15895870598293618,35.0,3.0,60,0.02415798697602376,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,lognormal,uniform,rectangle
14,0.6077996309621445,0.0007510116599127952,14.231751076992806,,110.89228649128756,0.18315261759854604,35.0,3.0,13117.182284859495,0.17196957062397503,35.0,3.0,60,0.11514245201758089,35.0,3.0,60,0.007817775026871332,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,gaussian,lognormal,rectangle
15,0.4406256435789395,0.00042119908463014483,13.389427950456092,,110.89228649128756,0.11967682881411329,35.0,3.0,16568.567592947948,0.00046726232938030246,35.0,3.0,60,0.06524079588177421,35.0,3.0,60,0.14567011980326336,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,rectangle,uniform,schulz
16,0.9021436922148142,0.0009039283056353187,14.589202673314515,,110.89228649128756,0.16213083443393383,35.0,3.0,2274.8385674149986,0.12514897371946254,35.0,3.0,60,0.1372770859818123,35.0,3.0,60,0.05556544171500229,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,uniform,schulz,rectangle
17,0.03207189443002578,0.0002222157256427292,11.866699734419992,,110.89228649128756,0.10986383253467912,35.0,3.0,21982.43356884984,0.17829916593191755,35.0,3.0,60,0.003936302735580344,35.0,3.0,60,0.09934176662930905,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,lognormal,gaussian,gaussian
18,0.2006923251649615,0.0005091083839549006,7.162006080493582,,110.89228649128756,0.1186546986802626,35.0,3.0,18517.103192064995,0.02589591505563942,35.0,3.0,60,0.19006427770804116,35.0,3.0,60,0.08496193560294607,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform,uniform,lognormal
19,0.9767226421288819,4.32824473897108e-05,2.3742326686396096,,110.89228649128756,0.032380156477032365,35.0,3.0,6338.397320696959,0.05923618388163774,35.0,3.0,60,0.06158006597506516,35.0,3.0,60,0.02340776728725387,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,rectangle,rectangle,rectangle
20,0.030377809999055372,0.0008377297154362159,5.885449423105536,,110.89228649128756,0.07775879323649454,35.0,3.0,18592.058591901838,0.0598363955629728,35.0,3.0,60,0.19542916127995905,35.0,3.0,60,0.09848835014882772,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,schulz,rectangle,schulz
21,0.11332331541177709,0.00015414419520798432,12.188335729616394,,110.89228649128756,0.09756491354229252,35.0,3.0,3947.445952041899,0.06841906713590029,35.0,3.0,60,0.08707871069329157,35.0,3.0,60,0.12163488399765053,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,schulz,schulz,gaussian
22,0.39673141202403694,0.0006767276495353972,13.53489568429564,,110.89228649128756,0.07640148808399015,35.0,3.0,8258.856575310901,0.10173078201684944,35.0,3.0,60,0.00055140671442937,35.0,3.0,60,0.15455217093111562,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,uniform,schulz,rectangle
23,0.5792352861961094,0.0009328294197907283,6.447237071904944,,110.89228649128756,0.06019211431736493,35.0,3.0,2310.086283749456,0.16426072053741764,35.0,3.0,60,0.17785377459292856,35.0,3.0,60,0.09567263495103898,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,gaussian,schulz,lognormal
24,0.2933472734868333,0.00032781954608208523,0.41465029845081935,,110.89228649128756,0.15889124298241886,35.0,3.0,18854.968613887377,0.06234118450160462,35.0,3.0,60,0.04702738871503318,35.0,3.0,60,0.15402272238702097,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,lognormal,gaussian,gaussian
25,0.7718501092870856,0.00037737956375649175,2.3472859966431407,,110.89228649128756,0.10696691067390025,35.0,3.0,12780.839415896255,0.06094583809007566,35.0,3.0,60,0.0019457400367140832,35.0,3.0,60,0.19809494069049877,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,rectangle,schulz,rectangle
26,0.5806611635963306,0.00041032528343768707,5.5582842297632595,,110.89228649128756,0.1480388022180357,35.0,3.0,12730.340484732384,0.01546013939758395,35.0,3.0,60,0.09593699405977921,35.0,3.0,60,0.17453493407978132,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,schulz,lognormal,schulz
27,0.8819948728384219,0.0002079732761142982,0.5573135103359705,,110.89228649128756,0.05365754075336309,35.0,3.0,21865.48256078493,0.18705101250894485,35.0,3.0,60,0.022414595573200715,35.0,3.0,60,0.07200839540087056,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,gaussian,schulz,lognormal
28,0.36212237177597095,0.00044861698340930444,2.09746710956071,,110.89228649128756,0.09158088176042307,35.0,3.0,9147.910536645732,0.07760134570455056,35.0,3.0,60,0.16208180700642819,35.0,3.0,60,0.09805290414721789,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,gaussian,schulz,rectangle
29,0.3245819685147816,0.0003395317701101594,12.101340059189406,,110.89228649128756,0.170318623900935,35.0,3.0,19206.834850647385,0.1252035579531344,35.0,3.0,60,0.18675443576767198,35.0,3.0,60,0.16289387123218044,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,gaussian,uniform,schulz
30,0.1640518501981829,0.00013170551280725917,9.319087076454187,,110.89228649128756,0.03830463876662696,35.0,3.0,16452.88744991532,0.09589810172716234,35.0,3.0,60,0.12116380281375116,35.0,3.0,60,0.11055445630913519,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,gaussian,uniform,rectangle
31,0.1299879262621324,0.0005075167310704545,9.393213969048983,,110.89228649128756,0.11206950415708128,35.0,3.0,21917.082679813833,0.040291258864549234,35.0,3.0,60,0.15676505803993318,35.0,3.0,60,0.14639519081489602,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,uniform,uniform,uniform
32,0.9462319233482156,0.000588856675869999,6.898700553410242,,110.89228649128756,0.10798699546629008,35.0,3.0,6814.082646020119,0.07825759269448983,35.0,3.0,60,0.17663316407432725,35.0,3.0,60,0.0453256124441654,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,rectangle,lognormal,gaussian
33,0.8965493561525419,0.0004941270524852034,1.354064363418361,,110.89228649128756,0.06367208918911708,35.0,3.0,13458.484165843947,0.06657274771934683,35.0,3.0,60,0.1918566783229599,35.0,3.0,60,0.10406633264517565,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,rectangle,rectangle,uniform
34,0.9088666762207531,0.0006986068838278361,12.899008136050172,,110.89228649128756,0.19387292097542574,35.0,3.0,8521.99952011702,0.14173259100714275,35.0,3.0,60,0.1515049824928603,35.0,3.0,60,0.019309478018644244,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,lognormal,uniform,rectangle
35,0.8672115932813842,0.0005398028627710722,1.4272530755589918,,110.89228649128756,0.19602935856308493,35.0,3.0,18187.488263575695,0.17855066684004206,35.0,3.0,60,0.13744905987961,35.0,3.0,60,0.10591791027968703,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,lognormal,schulz,uniform
36,0.497900069170095,0.0008207253670436855,6.396954979092136,,110.89228649128756,0.14081771379196803,35.0,3.0,20752.496074051312,0.04452539741514046,35.0,3.0,60,0.19469888287747186,35.0,3.0,60,0.12189724763329067,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,lognormal,lognormal,uniform
37,0.07620829791742356,0.00011869059630416695,3.0432025013212693,,110.89228649128756,0.10385654019352022,35.0,3.0,10708.57111905548,0.017383086621743038,35.0,3.0,60,0.05399638374318297,35.0,3.0,60,0.1338123357878349,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,lognormal,lognormal,schulz
38,0.7358680373328098,0.0005715739551736455,8.935814303677457,,110.89228649128756,0.022293407140020573,35.0,3.0,5882.846637409778,0.19633102930203836,35.0,3.0,60,0.11016018932881706,35.0,3.0,60,0.10469252761469697,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,gaussian,gaussian,lognormal
39,0.3159442698660593,0.0005475995754796671,5.402643887749877,,110.89228649128756,0.015602479033448358,35.0,3.0,7021.012109192395,0.18068687837199449,35.0,3.0,60,0.05776313224255845,35.0,3.0,60,0.0870884466471136,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,rectangle,schulz,schulz
40,0.06681635523263652,7.825565140001092e-05,11.727260011693087,,110.89228649128756,0.18959633287430655,35.0,3.0,13909.955266994762,0.14662287847671093,35.0,3.0,60,0.04852620789762261,35.0,3.0,60,0.06308225809465225,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,schulz,uniform,rectangle
41,0.8241498639070995,0.0008916460550931086,4.430007850034281,,110.89228649128756,0.1788199958606964,35.0,3.0,9316.522496021884,0.16563103895849426,35.0,3.0,60,0.18180922899131335,35.0,3.0,60,0.05148459190939332,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,gaussian,rectangle,schulz
42,0.22564877750442447,0.0009786402073151963,6.051399882656624,,110.89228649128756,0.08139007326334911,35.0,3.0,11426.55346603893,0.016042308197419565,35.0,3.0,60,0.10758306769014657,35.0,3.0,60,0.17014777216832166,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,rectangle,uniform,gaussian
43,0.9211343817176746,0.00019784525548647672,12.217391950362162,,110.89228649128756,0.11121768586039603,35.0,3.0,14667.705544725311,0.17409193744305335,35.0,3.0,60,0.13607729034342295,35.0,3.0,60,0.1319357036192472,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,uniform,lognormal,gaussian
44,0.48840031975693754,0.0006798143345890896,14.27338212017006,,110.89228649128756,0.029021906315069623,35.0,3.0,2060.2695660134095,0.17146103537636234,35.0,3.0,60,0.03034407484707065,35.0,3.0,60,0.1844582734384762,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform,rectangle,rectangle
45,0.37564424449335354,0.0006127898858325559,6.242748482228567,,110.89228649128756,0.10240576574079108,35.0,3.0,18113.681260269506,0.034923171906311515,35.0,3.0,60,0.177014245026004,35.0,3.0,60,0.020469069772352213,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,rectangle,lognormal,uniform
46,0.11112815937040965,0.0006223452851105224,14.93118284984222,,110.89228649128756,0.05938787479614538,35.0,3.0,11308.712850566952,0.090507046984384,35.0,3.0,60,0.048315805727123864,35.0,3.0,60,0.06021878324938568,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,uniform,schulz,gaussian
47,0.23949742664930884,0.0007231055758724083,11.059380481844045,,110.89228649128756,0.13735621984998447,35.0,3.0,15621.059668485952,0.009310013634697056,35.0,3.0,60,0.1534458315346824,35.0,3.0,60,0.06940753177954591,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,uniform,lognormal,rectangle
48,0.767310299556643,0.0003515224559361316,10.150312144462086,,110.89228649128756,0.054165051395334875,35.0,3.0,5906.882397065925,0.1552264292262287,35.0,3.0,60,0.1750718066247274,35.0,3.0,60,0.05062994678845816,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,gaussian,gaussian,gaussian
49,0.12756575779912804,6.117860397840256e-05,10.551988071598183,,110.89228649128756,0.06528226727100343,35.0,3.0,10408.353807010757,0.005110963128585922,35.0,3.0,60,0.17227944936436537,35.0,3.0,60,0.1775947927489758,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,rectangle,gaussian,uniform
50,0.22027625978386078,0.00027899758707587653,11.95272392724832,,110.89228649128756,0.06325791171178051,35.0,3.0,2436.687573958676,0.07256065115270427,35.0,3.0,60,0.03196520002944405,35.0,3.0,60,0.04731976782811063,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,lognormal,uniform,gaussian
51,0.10693748841326622,9.08086922872123e-05,12.04510578525119,,110.89228649128756,0.0487782590052418,35.0,3.0,2536.377188197965,0.08594722990391057,35.0,3.0,60,0.007123399140369791,35.0,3.0,60,0.02251113610370925,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform,rectangle,gaussian
52,0.15309094319118888,0.0003059313235897774,4.767712619418853,,110.89228649128756,0.03350733991805171,35.0,3.0,18330.377089981943,0.08628010760510639,35.0,3.0,60,0.08483705930981644,35.0,3.0,60,0.10327733693590986,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,uniform,gaussian,schulz
53,0.5965007350395641,0.0005075282610474912,0.05667201277108069,,110.89228649128756,0.14485726293324722,35.0,3.0,10400.061394096478,0.004031661378104579,35.0,3.0,60,0.12089752356779733,35.0,3.0,60,0.11955499717233747,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,rectangle,rectangle,schulz
54,0.8527650090859564,0.00010676764185848645,7.982412673828045,,110.89228649128756,0.18555155335533968,35.0,3.0,16243.62928613843,0.04690990711785932,35.0,3.0,60,0.014082919379805992,35.0,3.0,60,0.056931158164917894,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,schulz,lognormal,schulz
55,0.37930993122004353,0.0009226791898586785,7.773276887503114,,110.89228649128756,0.1550756148291605,35.0,3.0,10269.935355011317,0.09783758156257508,35.0,3.0,60,0.1182577383873402,35.0,3.0,60,0.13237492076337976,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,lognormal,rectangle,schulz
56,0.07023458626236578,0.0005368704842064196,10.878176114831032,,110.89228649128756,0.0923271072767188,35.0,3.0,21319.960998163915,0.05228526361376349,35.0,3.0,60,0.16652046107693563,35.0,3.0,60,0.0970621076983179,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,schulz,lognormal,schulz
57,0.9869501873219171,0.000923385585060001,4.550386934123522,,110.89228649128756,0.132135571848788,35.0,3.0,6850.326723101821,0.1756811295428927,35.0,3.0,60,0.12654940520888747,35.0,3.0,60,0.09569073498086143,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,lognormal,schulz,gaussian
58,0.6775927381847684,0.0008539671984254524,14.683998299325303,,110.89228649128756,0.13290168037101396,35.0,3.0,6676.449784398775,0.14304825806383195,35.0,3.0,60,0.029318493120860968,35.0,3.0,60,0.15995512696461847,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,schulz,uniform,uniform
59,0.7307218646308569,0.0005199465974865876,13.056270547593412,,110.89228649128756,0.01916805904661463,35.0,3.0,11366.622201262691,0.14821997119649563,35.0,3.0,60,0.18364152671574485,35.0,3.0,60,0.10272802546070697,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,uniform,rectangle,schulz
60,0.4670028172137267,3.757360460180261e-05,10.703434937020669,,110.89228649128756,0.0015315874825077458,35.0,3.0,21086.69225829844,0.021770063413125484,35.0,3.0,60,0.08067218574015567,35.0,3.0,60,0.13235956399180035,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,lognormal,gaussian,gaussian
61,0.6736767726489034,0.00019133859101436138,4.40675798258762,,110.89228649128756,0.11686367636194522,35.0,3.0,22142.88920535318,0.11052340988669895,35.0,3.0,60,0.11365926513031799,35.0,3.0,60,0.09343681007689218,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,rectangle,schulz,schulz
62,0.07461088973589436,0.0009800754318775294,0.2591815792127905,,110.89228649128756,0.12555029331540982,35.0,3.0,17810.365984283126,0.18266137681336428,35.0,3.0,60,0.04824018387473361,35.0,3.0,60,0.1139984944678476,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,schulz,uniform,schulz
63,0.3415478822912652,0.00041703730359479106,4.2913786460721886,,110.89228649128756,0.15640882961275146,35.0,3.0,13573.072704915721,0.15646591459472864,35.0,3.0,60,0.18667558991617977,35.0,3.0,60,0.1546888522350418,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,gaussian,uniform,lognormal
64,0.6642483336801626,0.0005582930481982145,11.280082712596883,,110.89228649128756,0.15931097436724143,35.0,3.0,13469.584626708496,0.06135640619061893,35.0,3.0,60,0.05065195947752328,35.0,3.0,60,0.16902071069705382,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,lognormal,schulz,uniform
65,0.815156439390229,5.905145638200285e-05,9.940172582694354,,110.89228649128756,0.11019706233413858,35.0,3.0,11383.027839010017,0.07246614647424958,35.0,3.0,60,0.07655500141827008,35.0,3.0,60,0.15102961025134418,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,gaussian,lognormal,uniform
66,0.8302193634549411,0.0005105093615832946,1.3749771130544264,,110.89228649128756,0.197695110154284,35.0,3.0,6045.220376807248,0.02980455258673702,35.0,3.0,60,0.18883197822370223,35.0,3.0,60,0.1410841156985516,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,uniform,gaussian,rectangle
67,0.05659546672064364,0.00028725254657239525,9.05601173166254,,110.89228649128756,0.04076527797359811,35.0,3.0,20548.43307094483,0.021551648072213214,35.0,3.0,60,0.09100177861711185,35.0,3.0,60,0.06352850348311079,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,lognormal,lognormal,rectangle
68,0.9364807640892774,0.0005702580819244392,6.432367715363471,,110.89228649128756,0.14829589820442923,35.0,3.0,8678.326749606615,0.00947145842871846,35.0,3.0,60,0.03029485937138725,35.0,3.0,60,0.1534676840363117,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,lognormal,rectangle,uniform
69,0.7382418868287886,0.0005200988572862626,9.18316745567279,,110.89228649128756,0.07915559303237665,35.0,3.0,22154.8719226774,0.14755080894166928,35.0,3.0,60,0.1167193307867362,35.0,3.0,60,0.1507878053692837,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,gaussian,schulz,lognormal
70,0.5280889552084468,0.0005970981262779514,2.6976155196373934,,110.89228649128756,0.19057798047365937,35.0,3.0,14606.570801918411,0.19905949845944584,35.0,3.0,60,0.018876653837928317,35.0,3.0,60,0.08127214598516051,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,uniform,rectangle,lognormal
71,0.6694538759258746,2.5319491899583416e-05,3.4372616756182484,,110.89228649128756,0.1451763268151898,35.0,3.0,13499.377179774185,0.03393302068380284,35.0,3.0,60,0.03465795274227881,35.0,3.0,60,0.16521724312770913,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,gaussian,schulz,lognormal
72,0.08123465414510045,0.0009265465653697515,2.4717622967975976,,110.89228649128756,0.017357806628704255,35.0,3.0,16727.76783025422,0.07686274629654609,35.0,3.0,60,0.011449804018726306,35.0,3.0,60,0.029246730286253044,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,uniform,rectangle,gaussian
73,0.2544553169777819,2.871823232556242e-05,7.440736175069596,,110.89228649128756,0.10155912227108393,35.0,3.0,9632.538779489349,0.10255603451401259,35.0,3.0,60,0.06120512293574936,35.0,3.0,60,0.05280085065162543,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,schulz,rectangle,lognormal
74,0.2967913402852205,0.0008675961063582984,14.807688875219732,,110.89228649128756,0.15672472199556386,35.0,3.0,14557.061712510924,0.14810564635428156,35.0,3.0,60,0.02158596633796539,35.0,3.0,60,0.05643585340871955,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,lognormal,rectangle,uniform
75,0.9284502104706515,0.00038917368415866265,14.83368075413695,,110.89228649128756,0.15262331533230628,35.0,3.0,15985.222066419079,0.04551302671960063,35.0,3.0,60,0.16573734264923023,35.0,3.0,60,0.02636508909056359,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,rectangle,rectangle,lognormal
76,0.7527625321877917,0.000832033817406597,12.433416701879745,,110.89228649128756,0.024191764782320768,35.0,3.0,13352.119775098,0.07180138011633579,35.0,3.0,60,0.09290162354053702,35.0,3.0,60,0.10781349233922242,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,schulz,uniform,uniform
