,scale,background,sld,sld_solvent,radius,radius_pd,radius_pd_n,radius_pd_nsigma,length,length_pd,length_pd_n,length_pd_nsigma,theta,theta_pd,theta_pd_n,theta_pd_nsigma,phi,phi_pd,phi_pd_n,phi_pd_nsigma,up_frac_i,up_frac_f,up_angle,sld_M0,sld_mtheta,sld_mphi,sld_solvent_M0,sld_solvent_mtheta,sld_solvent_mphi,radius_pd_type,length_pd_type,theta_pd_type,phi_pd_type
37,0.3509140184839664,0.0006350353018338068,13.704241258322112,0,677.1834997977237,0.1819943056292173,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,,,
38,0.237071609131437,0.0008479790310957059,0.6269317375085032,0,1263.8182822742026,0.05278547795389615,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,,,
39,0.7601569030995079,0.0006772146628870686,6.958607117495658,0,259.80763729967794,0.16883397178276638,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,,,
40,0.5737470110567591,0.00039529623194427634,7.058186330751683,0,1996.9099138304944,0.05105497598846538,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,,,
41,0.23160474762497263,0.00024391383228496207,7.27317149246648,0,1243.7947041329364,0.08015933585864723,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,,,
42,0.18946128987014177,0.00012350697746431517,8.968508423706057,0,1573.3177918201932,0.12629808859884595,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,,,
43,0.47505174199489175,0.00010522820161622648,10.491004857444796,0,1589.9360485068974,0.06044432973038332,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,,,
44,0.9005929819054285,0.0007126440596269619,1.5947824619839452,0,830.928343822245,0.07485657911730577,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,,,
45,0.06673181507425885,0.0007891515768505184,10.558231896791751,0,1727.2953263771049,0.11456901145523711,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,,,
46,0.4107853645582019,9.984482969654387e-05,10.672639801511565,0,225.37315003039592,0.014296311817598207,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,,,
47,0.9664409253955947,0.00018673220735873698,3.1933152171269636,0,1386.7770676937882,0.07155463898408225,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,,,
48,0.3164005853904175,0.0008211863912197465,6.388870146036262,0,3223.100635884139,0.0707181074023308,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,,,
49,0.4464667837028675,0.0008095226352216714,11.741052355926325,0,3640.300350346651,0.1380196961786366,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,,,
50,0.03769963222725525,6.174842644061876e-05,8.232085825147111,0,551.08000240513,0.14938446426875043,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,,,
51,0.8814570997340235,2.9793084814750767e-05,1.1683886611903676,0,3097.922455610278,0.06325090293947809,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,,,
52,0.5919235793588029,0.0005315232444048417,4.191451286282307,0,1767.161819872009,0.0835548219255446,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,,,
53,0.8889144463051709,0.00028167206662298925,0.627428000766499,0,3858.9894017917027,0.08926862509069274,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,,,
54,0.6094896691081859,0.00022195828381014673,13.464203597218622,0,3320.489683601526,0.08724891821282604,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,,,
55,0.8939991105132624,0.0003124577340439539,9.31590499895301,0,3320.142378745341,0.06305440288202535,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,,,
56,0.4978574435860892,0.0007526886860609697,0.9604828951735006,0,70.90320800517163,0.08180039813919981,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,,,
57,0.9501557572736469,0.0006522804044644602,1.7225211973573247,0,1712.7263750912812,0.11165983170340454,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,,,
58,0.2006478057738874,0.000264174587072377,0.6958037615631679,0,70.40463376741565,0.114426337379341,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,,,
59,0.9096562821711179,5.570851695785137e-05,3.7401579172523123,0,951.2251453436825,0.018074957802218527,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,,,
60,0.05605043960357703,0.0006755860825602308,2.0682285576923194,0,1606.487399684509,0.19943906611737994,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,,,
61,0.6402155786334915,0.0004946857887654127,9.190322552199072,0,182.68411347514163,0.17307981217126744,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,,,
62,0.05492682300209495,0.00024091042599534536,7.1746234833291025,0,294.81220449633616,0.03537298738652352,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,,,
63,0.1290823362207585,0.0008057990830845312,5.532238162907514,0,1971.7285510352744,0.07858342093526625,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,,,
64,0.9928324655785136,0.000611945952199924,10.085321926266387,0,3583.335249381782,0.0988952309059546,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,,,
65,0.9767215600231689,0.0004084931432707004,2.924222917465433,0,1524.605722047075,0.16926245694799158,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,,,
66,0.20172400148601688,0.0008277360959825865,14.295794155382268,0,2061.897352791308,0.0622901794621773,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,,,
67,0.2778532493279572,0.00021994211887149838,0.12802435889877395,0,2218.7136528013602,0.09360347576890336,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,,,
68,0.37282184898264525,0.0003894016375240281,1.1967886343227558,0,700.5962298830698,0.07382278525448331,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,,,
69,0.771379406165518,0.0007494387127088981,7.033276994199365,0,567.6442341162087,0.19328485855982155,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,,,
70,0.36122676432533585,0.0007309658471734351,2.4085727109185258,0,914.2002118346713,0.11191801843190896,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,,,
71,0.8730703166609998,0.00020571817660201632,6.411591576284096,0,1900.4087180341824,0.062389458528804224,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,,,
72,0.25116168928491445,0.0002835995625823125,0.13873245539680779,0,850.5914872885277,0.059361654183560146,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,,,
73,0.014021047916232932,0.0003015711061089721,11.749590176008907,0,642.950803693993,0.11739197822812211,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,,,
74,0.9026131314112584,0.0008743345730498909,12.145606213650987,0,2324.883745373523,0.02224394834664563,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,,,
75,0.7013112253334338,0.0002663811976467638,6.458270761308896,0,1549.6912855841217,0.00759746484895929,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,,,
76,0.32728957099513,9.799482683566543e-05,10.88973180877954,0,2754.9520167594646,0.18641712329617208,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,,,
77,0.19128580868423506,0.0004142519783053734,13.361190650980515,0,3683.5525546140575,0.17253026885135092,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,,,
78,0.6789876671641348,0.00020606997818343008,6.247644843039933,0,1511.4254727047614,0.11454651417036568,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,,,
79,0.7988730100716629,0.0007930040712797322,2.0089403347392834,0,528.1646006209457,0.001464610789735832,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,,,
80,0.547074669165214,0.00040774594355076643,2.3840183771241596,0,3328.7420543325334,0.14724102303107262,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,,,
81,0.09131289469285897,0.0006799034890453958,8.79162444165971,0,2153.4100959182583,0.1662589699457464,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,,,
82,0.3156018581771417,0.0009563271894361227,8.710367684386556,0,395.57402342053047,0.08537001737239024,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,,,
83,0.5809097495370154,0.0008257687981269719,3.9783984845873253,0,288.0096834335015,0.03308669533400173,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,,,
84,0.9921589415528758,0.0005908097579593626,11.979147269278581,0,697.2615246008912,0.1385177420837654,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,,,
85,0.3983756575552221,0.0005937695709294946,4.278512844009363,0,154.41683267924319,0.10781535768122984,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,,,
86,0.46817192831740595,1.9803550626361316e-05,1.0936705252895818,0,484.1029458790876,0.023179742493472058,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,,,
87,0.5222547642327413,0.0006479001117774395,2.739084989564073,0,2123.7412219298385,0.05211700424177539,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,,,
88,0.9933792817380009,1.353196600857564e-05,11.9068916076651,0,2352.628328102446,0.06601610011222883,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,,,
89,0.4581251329483085,0.0009625493171307083,14.56652363902896,0,2074.54672516051,0.033826095620559736,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,,,
90,0.39684282827983663,0.0007809468292527317,10.382011475797906,0,1385.4215267611742,0.12987833530001539,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,,,
91,0.04495806315064488,0.00024238701808950482,13.97552956614639,0,3535.540914560539,0.13983917010972235,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,,,
92,0.4140766055324705,0.0007652249158294687,12.012739197105763,0,901.9433500959344,0.17831799330142295,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,,,
93,0.30696778447827333,0.0001662644016569424,5.207663693965643,0,222.09101743617646,0.10285495861543015,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,,,
94,0.831874563106252,0.00044286063676818966,14.619563238354095,0,2953.23833014287,0.07359788569574954,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,,,
95,0.2423455179687235,0.00013392213200248018,4.341032044477979,0,602.3124000746205,0.00555347198137357,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,,,
96,0.7747840166850264,2.605669503260146e-05,7.09117942301724,0,1457.347224400674,0.19756832290334103,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,,,
97,0.08801107612079462,5.745028011837686e-05,1.7199264853422473,0,1642.1762231085388,0.044368739971209915,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,,,
98,0.5711631507141933,0.0003804331687946364,11.380743803223588,0,1744.3680518225653,0.022820882089635154,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,,,
99,0.15021787193593328,0.00013097520804322292,2.9895713678325624,0,1273.9835517959814,0.1597146508325159,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,,,
100,0.13862841287223027,0.00040339526839800746,10.198723936008054,0,3008.9788716175826,0.16370581319713462,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,,,
101,0.3108235803019055,0.0006029480731664566,6.7490214609034025,0,718.207216101009,0.07732738243713169,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,,,
102,0.5141080874191126,0.0003671705487233418,6.6181593438385615,0,551.5469783409505,0.022844659539365965,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,,,
103,0.20634568815701493,0.0009394983664202991,5.359713102033958,0,595.1640806196002,0.17829513955100762,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,,,
104,0.20673180648100575,0.0005662747066746521,5.978120157100824,0,603.782877965429,0.020955403292806166,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,,,
105,0.2667191414597738,3.773013370593148e-05,2.7862447102724137,0,2229.3709150202894,0.17291519263646107,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,,,
106,0.4077394899269484,0.0006480237789282005,3.3141306835456548,0,3713.7452621043703,0.04390180685630301,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,,,
107,0.10171191174903949,0.0008187207039837394,8.061635574128827,0,1444.63147948895,0.12004153103617965,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,,,
108,0.04172590258486675,0.0002900655856731706,3.4645368129922662,0,605.2964204782302,0.011858338596106122,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,,,
109,0.5668033858647457,0.0008212229694335158,9.65111655323004,0,1313.7688426431603,0.16103218002921316,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,,,
110,0.2501315668508334,0.0006749331682919523,1.9128901341580868,0,2627.860993909784,0.104134221483863,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,,,
111,0.008719990522840781,0.00047433596383596665,4.875862754064826,0,2550.953649129338,0.005188274602013987,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,,,
112,0.7882522958605372,8.872305892863326e-05,4.824560106406295,0,355.60819231401507,0.036412015161789095,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,,,
113,0.9502483155326605,0.00038200003935737604,0.5223349281921547,0,1179.566665130403,0.04596423792212794,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,,,
114,0.23648268881823253,0.0007851173089234298,1.4257980339839134,0,3396.413942647001,0.0712628926382343,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,,,
115,0.5162475490967103,0.0008653256255227684,14.961391447432062,0,2944.9649587826084,0.18497873309221968,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,,,
116,0.17483420787135318,0.0007767724179047595,12.172081959225952,0,2819.7744829039493,0.01345192639559143,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,,,
117,0.9670288959949291,0.00044300843716357644,14.160691748201915,0,1721.3480156821713,0.19374606150505683,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,,,
118,0.7662460874318929,0.0008458630834758821,4.436593548485849,0,2747.113399761465,0.0392862791027629,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,,,
119,0.3689156218991473,0.0005354082743551283,7.698060254053721,0,1816.9117038615195,0.0707677485744789,35.0,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,,,
