,scale,background,radius,radius_pd,radius_pd_n,radius_pd_nsigma,thickness,thickness_pd,thickness_pd_n,thickness_pd_nsigma,length,length_pd,length_pd_n,length_pd_nsigma,sld,sld_solvent,theta,theta_pd,theta_pd_n,theta_pd_nsigma,phi,phi_pd,phi_pd_n,phi_pd_nsigma,up_frac_i,up_frac_f,up_angle,sld_M0,sld_mtheta,sld_mphi,sld_solvent_M0,sld_solvent_mtheta,sld_solvent_mphi,radius_pd_type,thickness_pd_type,length_pd_type,theta_pd_type,phi_pd_type
10,0.9081533154344368,0.00040794086532505627,162.33371560073678,0.14255059672053147,35.0,3.0,76.77384391087362,0.11292108303256797,35.0,3.0,27424.53923468182,0.2600736452694259,35.0,3.0,9.037959690153688,0,90,0.1908894728120498,35.0,3.0,0,0.032720265229595015,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,gaussian,gaussian,uniform,schulz
11,0.5940402982856463,0.0005617497819342325,162.33371560073678,0.10369276062906102,35.0,3.0,117.68550772068957,0.1576184641769905,35.0,3.0,25384.539898774146,0.22259592496263197,35.0,3.0,16.251510235122293,0,90,0.014282046103671587,35.0,3.0,0,0.07436268898160872,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform,uniform,uniform,schulz
12,0.7969399709516377,0.00017860059061772368,162.33371560073678,0.185105270658093,35.0,3.0,32.77611085847263,0.13657436038191278,35.0,3.0,27704.597167513126,0.431524401304063,35.0,3.0,7.935123376564627,0,90,0.09638021937050885,35.0,3.0,0,0.1171021990549622,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,schulz,rectangle,lognormal,schulz
13,0.11704036862426936,0.00037399599068364147,162.33371560073678,0.05171166671659755,35.0,3.0,52.70957847534025,0.17303102957999447,35.0,3.0,1500.1320116084403,0.48532331856935224,35.0,3.0,15.429177802843203,0,90,0.1751987707506678,35.0,3.0,0,0.19946636380104232,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,gaussian,lognormal,lognormal,lognormal
14,0.5172302719806293,0.0004032637324134941,162.33371560073678,0.17871156717957828,35.0,3.0,55.60332465212806,0.19888944390518998,35.0,3.0,30595.334521698853,0.34851303699982794,35.0,3.0,5.039387126332874,0,90,0.1948943463233263,35.0,3.0,0,0.1305212361067557,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,gaussian,gaussian,rectangle,gaussian
15,0.8837315783627551,0.0007071911124334679,162.33371560073678,0.027920691405921863,35.0,3.0,105.40261265222964,0.014736368193419547,35.0,3.0,6144.2523697533925,0.3382538120227799,35.0,3.0,13.017924210854355,0,90,0.12163108578909165,35.0,3.0,0,0.07967539923673726,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform,gaussian,uniform,uniform
16,0.9005138132533724,0.000755070657070419,162.33371560073678,0.11183126649979863,35.0,3.0,125.44350198519363,0.17490026404074283,35.0,3.0,9231.158556707875,0.11049671577671072,35.0,3.0,9.992676707854706,0,90,0.02685410775429158,35.0,3.0,0,0.13509671047025287,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,schulz,lognormal,gaussian,gaussian
17,0.14908228241399868,0.00039606277151294243,162.33371560073678,0.020065001097661097,35.0,3.0,52.81275794862106,0.16632141030395453,35.0,3.0,5535.721827015784,0.31461403686094563,35.0,3.0,13.049710416395758,0,90,0.16096692616665928,35.0,3.0,0,0.17945864370252745,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,rectangle,rectangle,lognormal,uniform
18,0.9322102842647927,2.531373510514973e-06,162.33371560073678,0.11657599147485707,35.0,3.0,47.68624924335011,0.025926332222525605,35.0,3.0,27256.71658346173,0.17402963241557812,35.0,3.0,15.76412959449336,0,90,0.18184772821220913,35.0,3.0,0,0.09810831106834317,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,rectangle,gaussian,uniform,lognormal
19,0.5132116216898956,0.0006199937093051041,162.33371560073678,0.1541818741702543,35.0,3.0,125.13945768302747,0.10400137496553995,35.0,3.0,9174.030042026892,0.10087159430887632,35.0,3.0,6.213975827377927,0,90,0.16086606467645803,35.0,3.0,0,0.01730688280783297,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,lognormal,uniform,lognormal,uniform
20,0.8430518464340688,0.0004805204606359468,162.33371560073678,0.09095683409586348,35.0,3.0,98.62916207112728,0.06099921334710632,35.0,3.0,3297.352132379241,0.11256921672503639,35.0,3.0,8.721452117361483,0,90,0.008573630663336052,35.0,3.0,0,0.06365609309039565,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,lognormal,schulz,rectangle,lognormal
21,0.4732782827107864,0.0005905006573617099,162.33371560073678,0.010567250206516788,35.0,3.0,36.460438034009606,0.18590153806697024,35.0,3.0,2497.749920619771,0.2706394158422206,35.0,3.0,8.191548548899403,0,90,0.07023332209675937,35.0,3.0,0,0.1746916248204368,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform,schulz,schulz,uniform
22,0.6128967935721782,5.0372721744070763e-05,162.33371560073678,0.01530925875246676,35.0,3.0,79.34242099833074,0.16385269925083015,35.0,3.0,15858.086965863362,0.37732578872343114,35.0,3.0,13.833096475563682,0,90,0.11986654266306351,35.0,3.0,0,0.09951851201191908,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,gaussian,lognormal,gaussian,rectangle
23,0.8942442319366353,0.0007984973302631984,162.33371560073678,0.07913557413445707,35.0,3.0,46.236115489746034,0.16473252035186425,35.0,3.0,24948.226910840323,0.041203232214756746,35.0,3.0,12.90026286250183,0,90,0.19205424331585888,35.0,3.0,0,0.1015800935764447,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,rectangle,gaussian,gaussian,schulz
24,0.8790072527979799,0.0005360200295940541,162.33371560073678,0.13510194810463003,35.0,3.0,137.10392713488994,0.1358993293360417,35.0,3.0,5136.8395195772,0.2972871236071976,35.0,3.0,9.446352109249615,0,90,0.000561028890105586,35.0,3.0,0,0.1782898690205868,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,rectangle,rectangle,lognormal,schulz
25,0.9820876973824887,0.0007687754454535367,162.33371560073678,0.10907964663588357,35.0,3.0,141.39693116137067,0.1102595042780714,35.0,3.0,4940.588189520697,0.36394720195483504,35.0,3.0,2.022306469987286,0,90,0.05781258992285674,35.0,3.0,0,0.15522099334844386,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,gaussian,schulz,schulz,schulz
26,0.16946197986513767,0.0005751090298094473,162.33371560073678,0.13118630495633157,35.0,3.0,120.199703667228,0.16944015831400122,35.0,3.0,1051.7202050746644,0.05078232479301925,35.0,3.0,6.884215765748394,0,90,0.09638692409626366,35.0,3.0,0,0.011988401557877082,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,schulz,gaussian,schulz,lognormal
27,0.17484430346628443,2.9677886529191035e-05,162.33371560073678,0.012536089512779559,35.0,3.0,9.138927615194472,0.1482567445436743,35.0,3.0,22478.18174903333,0.30581701576786097,35.0,3.0,6.228697773461949,0,90,0.07157846439022793,35.0,3.0,0,0.005319316675585517,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,rectangle,schulz,gaussian,uniform
28,0.5275985020396743,0.0008030278803370749,162.33371560073678,0.13021700889752716,35.0,3.0,125.08410860202864,0.10772060007173259,35.0,3.0,13720.164589303164,0.4055438676042529,35.0,3.0,7.111177983717191,0,90,0.16715781908978591,35.0,3.0,0,0.19147305570597364,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,uniform,gaussian,schulz,uniform
29,0.5329631629088991,0.0008855390197475291,162.33371560073678,0.19908299015047956,35.0,3.0,95.29021009319999,0.19115458382851588,35.0,3.0,28504.191670516142,0.4194033992389147,35.0,3.0,18.026108404790456,0,90,0.05995252046253594,35.0,3.0,0,0.1970221400219137,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,schulz,uniform,lognormal,rectangle
30,0.6862617208158077,0.00030507903460565394,162.33371560073678,0.1108172664110702,35.0,3.0,30.78177288329613,0.13111658113659339,35.0,3.0,21379.940183059072,0.4034232813971579,35.0,3.0,19.58477886160468,0,90,0.1289606414132869,35.0,3.0,0,0.17067466347632598,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,lognormal,gaussian,gaussian,rectangle
31,0.1614807325209675,0.0006066554641397085,162.33371560073678,0.06283468604077361,35.0,3.0,26.050586313018677,0.09214744476346302,35.0,3.0,29259.86328786306,0.34149806229575225,35.0,3.0,12.796384505053206,0,90,0.18352039203948284,35.0,3.0,0,0.005556079047732099,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,schulz,rectangle,rectangle,gaussian
32,0.8058233617543362,0.0006626535007263745,162.33371560073678,0.08976535345365214,35.0,3.0,20.789206361628437,0.1339884588906277,35.0,3.0,2143.141388684431,0.10244631344892285,35.0,3.0,7.24894463053041,0,90,0.16339587545018153,35.0,3.0,0,0.08193150861842478,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,gaussian,gaussian,gaussian,schulz
33,0.3167009435360807,0.0007360176494504522,162.33371560073678,0.11598389649012847,35.0,3.0,80.20491923673002,0.08587036192488662,35.0,3.0,27683.952479409396,0.13899530707986968,35.0,3.0,11.120131906878532,0,90,0.03810573388732914,35.0,3.0,0,0.060237881120579595,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,rectangle,gaussian,rectangle,rectangle
34,0.3738471893282814,2.7452379276198207e-05,162.33371560073678,0.00902269121873811,35.0,3.0,101.64263438855119,0.011361492071725833,35.0,3.0,16637.93401394361,0.29006041677664823,35.0,3.0,15.666823171528955,0,90,0.1120676884846209,35.0,3.0,0,0.06318422233325319,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,lognormal,schulz,schulz,schulz
35,0.08464368763063779,0.0003346266879864991,162.33371560073678,0.059245915654304704,35.0,3.0,113.56410176607864,0.1294048042087241,35.0,3.0,23831.412891485797,0.17792301823763607,35.0,3.0,17.713955168969434,0,90,0.03601204968199343,35.0,3.0,0,0.11607721581458166,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,uniform,lognormal,rectangle,gaussian
36,0.2463809252357333,0.0008569875273867814,162.33371560073678,0.02413469307471068,35.0,3.0,71.68481501487085,0.11136276847259059,35.0,3.0,5064.0219035272285,0.39312478681279334,35.0,3.0,7.0314010070061626,0,90,0.18350078004159429,35.0,3.0,0,0.04656939181959832,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,lognormal,rectangle,uniform,uniform
37,0.5588859025268454,0.00033371773389959895,162.33371560073678,0.1926118572770258,35.0,3.0,57.82305910959819,0.054268334732570936,35.0,3.0,3100.996232818917,0.24479253179672067,35.0,3.0,2.9301463743930176,0,90,0.036661237318579086,35.0,3.0,0,0.06210952151238463,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform,gaussian,uniform,lognormal
38,0.3694623196820903,7.866420338480188e-05,162.33371560073678,0.06552228611926983,35.0,3.0,89.56264792276335,0.04050304113774721,35.0,3.0,24215.268333811073,0.24205627049661965,35.0,3.0,4.456744748244431,0,90,0.10887878472779829,35.0,3.0,0,0.03799689240799471,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform,uniform,rectangle,schulz
39,0.47559403814003043,7.609617460985455e-05,162.33371560073678,0.022262393809550418,35.0,3.0,102.33269456050519,0.048507043773798844,35.0,3.0,10005.120964887925,0.31705662913535243,35.0,3.0,18.86865072714659,0,90,0.11315087606400767,35.0,3.0,0,0.04508583990131934,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,lognormal,lognormal,lognormal,rectangle
40,0.690653524844321,0.0009052478259459768,162.33371560073678,0.111568889913621,35.0,3.0,145.61066755717724,0.1259351124178138,35.0,3.0,9692.152154929487,0.46966311343944034,35.0,3.0,16.366724334781143,0,90,0.0013657096112376088,35.0,3.0,0,0.05907195115473192,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,schulz,gaussian,schulz,gaussian
41,0.7680437951102866,0.0007094965747527102,162.33371560073678,0.1334645881814455,35.0,3.0,141.07052135928143,0.07258916094264818,35.0,3.0,4075.0394069413774,0.11539884537430717,35.0,3.0,3.6116776016461594,0,90,0.11474245866483708,35.0,3.0,0,0.03101692280737598,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,gaussian,lognormal,gaussian,schulz
42,0.7187567785304582,0.0006247253087862738,162.33371560073678,0.1565529205676583,35.0,3.0,147.55497953743034,0.18743954394096018,35.0,3.0,6678.532820519072,0.0033426199195590867,35.0,3.0,15.481063852935746,0,90,0.15819224032870333,35.0,3.0,0,0.19077675141554734,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,gaussian,uniform,lognormal,gaussian
43,0.05172161160654121,0.000905360619594383,162.33371560073678,0.001721274476380863,35.0,3.0,120.49177153929107,0.18936888820049808,35.0,3.0,1995.024364373674,0.12810200896130752,35.0,3.0,3.2494291350710114,0,90,0.0022683382073412917,35.0,3.0,0,0.062383987373761766,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,schulz,schulz,uniform,schulz
44,0.4092962617849931,0.00011568362579749603,162.33371560073678,0.028665928098548,35.0,3.0,53.01251041173773,0.09229238103301696,35.0,3.0,1821.52995439429,0.08222061748785586,35.0,3.0,12.937768851438173,0,90,0.04133370498486766,35.0,3.0,0,0.1735334160749169,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,lognormal,schulz,lognormal,rectangle
45,0.9867549783555576,0.00023764951257518362,162.33371560073678,0.12074655433887266,35.0,3.0,137.18625063119032,0.19632193835388942,35.0,3.0,12230.580225043286,0.06308774271959283,35.0,3.0,4.852672896953338,0,90,0.11611858371551748,35.0,3.0,0,0.07142712776425597,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,rectangle,lognormal,uniform,lognormal
46,0.3430942321423258,0.0003580097525010565,162.33371560073678,0.08227857197874273,35.0,3.0,122.57958312285514,0.12281691405579297,35.0,3.0,19476.279580973358,0.15353336332369316,35.0,3.0,12.496858195071761,0,90,0.07619458952971388,35.0,3.0,0,0.12943841206874115,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,lognormal,rectangle,schulz,rectangle
47,0.30045232775844855,0.0005387827843306083,162.33371560073678,0.12642643340565907,35.0,3.0,61.82408409090073,0.1753133303177191,35.0,3.0,20115.55298820732,0.47999582798843377,35.0,3.0,12.722778541770928,0,90,0.026446620083096086,35.0,3.0,0,0.12189109504870872,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,rectangle,uniform,uniform,rectangle
48,0.6412336408014763,7.073481359450758e-05,162.33371560073678,0.16100243790558177,35.0,3.0,135.53734721399573,0.06008644959901426,35.0,3.0,7095.651147005138,0.2702322279335241,35.0,3.0,18.729310539445162,0,90,0.06223205948630357,35.0,3.0,0,0.1961144659199022,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform,gaussian,uniform,schulz
49,0.9754953232701161,0.0006738071142914195,162.33371560073678,0.03535247134636215,35.0,3.0,72.76665415647079,0.14916891656536238,35.0,3.0,2137.698061817059,0.3811886705060858,35.0,3.0,12.375716060621652,0,90,0.07472936011818765,35.0,3.0,0,0.00911691367413503,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,uniform,rectangle,schulz,gaussian
50,0.13853726219030793,0.00041744938474806806,162.33371560073678,0.03258009089992229,35.0,3.0,49.312004897727505,0.12792276777743028,35.0,3.0,17912.585545758953,0.32699645109660763,35.0,3.0,4.082770767122203,0,90,0.15586478868489032,35.0,3.0,0,0.1621277036427093,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,uniform,uniform,uniform,uniform
51,0.903841694003925,0.0003451567958761132,162.33371560073678,0.04196054524424149,35.0,3.0,84.31591639216602,0.05100182540289078,35.0,3.0,14846.298046841852,0.012312178289173248,35.0,3.0,17.100651174937713,0,90,0.04302010393131633,35.0,3.0,0,0.009988834746437525,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,uniform,schulz,lognormal,schulz
52,0.012880368669413111,0.0008498145163482213,162.33371560073678,0.084894784787593,35.0,3.0,80.56070679313417,0.0007572169406709684,35.0,3.0,19592.673028864192,0.252689400396683,35.0,3.0,4.693507840148037,0,90,0.1068376799869103,35.0,3.0,0,0.06535271112130484,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,schulz,gaussian,uniform,lognormal
53,0.3377465608238899,0.0007512398555324977,162.33371560073678,0.1026576976118929,35.0,3.0,66.95388698435578,0.09863454797304434,35.0,3.0,31097.40119524274,0.3329010010913655,35.0,3.0,5.959986079161613,0,90,0.17128054955395264,35.0,3.0,0,0.07628714733480012,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,schulz,schulz,lognormal,uniform
54,0.6637687461370911,0.0007631760677260578,162.33371560073678,0.09987680977398819,35.0,3.0,111.20900260608238,0.01699371292716394,35.0,3.0,2426.8730373764893,0.04158450549064707,35.0,3.0,13.274543139764264,0,90,0.0277211777839828,35.0,3.0,0,0.17775740083853026,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,uniform,lognormal,uniform,uniform
55,0.320359286107297,0.0007307664729661463,162.33371560073678,0.04486038628060776,35.0,3.0,105.204631250638,0.16144349381125878,35.0,3.0,15835.553974583241,0.3956999035013799,35.0,3.0,3.1217419264757194,0,90,0.17600838453568526,35.0,3.0,0,0.09711839106792326,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,lognormal,uniform,rectangle,uniform
56,0.6651697030388869,0.00019824090295004527,162.33371560073678,0.004685313624921062,35.0,3.0,70.75294335090328,0.15073210435926918,35.0,3.0,27288.220666000892,0.47656682354235086,35.0,3.0,8.61224524451996,0,90,0.12261472531367011,35.0,3.0,0,0.15458961384939118,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,rectangle,rectangle,schulz,schulz
57,0.4395066839966876,0.0006578846991702835,162.33371560073678,0.0709743719498344,35.0,3.0,62.39734730307423,0.01724768632187337,35.0,3.0,575.4571175883628,0.30983383924352165,35.0,3.0,8.573078571785897,0,90,0.013312428744589135,35.0,3.0,0,0.14544068654235326,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,lognormal,lognormal,lognormal,rectangle
58,0.2346221709705456,0.0006316604059342826,162.33371560073678,0.04536695459008704,35.0,3.0,98.31164872559846,0.060659540238567324,35.0,3.0,25164.418329160846,0.4765670322749197,35.0,3.0,18.192821341327075,0,90,0.08912486596787497,35.0,3.0,0,0.19360667349610428,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,rectangle,lognormal,lognormal,schulz
59,0.8705821640772033,0.0003960652699036531,162.33371560073678,0.1815833735772655,35.0,3.0,138.31099713161797,0.024896978156630056,35.0,3.0,1494.9862067058893,0.09050454651565792,35.0,3.0,4.230925507843686,0,90,0.0832205951631831,35.0,3.0,0,0.12893432840840433,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,schulz,gaussian,schulz,rectangle
60,0.061893681777302145,0.0006500976932990435,162.33371560073678,0.059419253564531975,35.0,3.0,75.50155201388624,0.1246857529714086,35.0,3.0,16980.871935197025,0.4901569345278522,35.0,3.0,8.607417583677181,0,90,0.18772491940107486,35.0,3.0,0,0.13064155086292234,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,lognormal,gaussian,lognormal,uniform
61,0.9575934189551822,6.874868801986942e-06,162.33371560073678,0.11090545356064607,35.0,3.0,51.72804624162772,0.11314896703435239,35.0,3.0,17688.04917996724,0.09297947371752524,35.0,3.0,6.724982767113586,0,90,0.14731728080927162,35.0,3.0,0,0.15217843753852367,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,rectangle,schulz,rectangle,uniform
62,0.10528930302436512,0.0008302066174476787,162.33371560073678,0.18706328089648147,35.0,3.0,139.0366612138926,0.1702465327339241,35.0,3.0,8756.429621495214,0.1417743016094294,35.0,3.0,5.3708999114525895,0,90,0.030840669174070356,35.0,3.0,0,0.1323196428138346,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,lognormal,lognormal,schulz,lognormal
63,0.5681237828748743,0.0007580098676504741,162.33371560073678,0.13485754391236288,35.0,3.0,108.49712384260002,0.1009472642293608,35.0,3.0,28317.226304672393,0.20343709467334486,35.0,3.0,9.70083232473937,0,90,0.06299950550418475,35.0,3.0,0,0.027613803362633017,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,uniform,lognormal,uniform,lognormal
64,0.026691595499971354,0.00010272592503011051,162.33371560073678,0.044615021362427836,35.0,3.0,126.1826219266203,0.07649799664505293,35.0,3.0,15650.70935676361,0.36588492098112196,35.0,3.0,12.231772555052128,0,90,0.09436889809304363,35.0,3.0,0,0.07198233960344172,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,lognormal,lognormal,uniform,rectangle
65,0.8582621001850271,0.0009548014577981372,162.33371560073678,0.022983358568660697,35.0,3.0,101.88712436374885,0.1261594281477415,35.0,3.0,9888.469731631265,0.30950360366508195,35.0,3.0,14.300825630555977,0,90,0.19557843162448885,35.0,3.0,0,0.07484107952000012,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,uniform,schulz,rectangle,uniform
