,scale,background,volfraction_a,sld_a,sld_b,d,xi,up_frac_i,up_frac_f,up_angle,sld_a_M0,sld_a_mtheta,sld_a_mphi,sld_b_M0,sld_b_mtheta,sld_b_mphi
17,0.3234014702061453,0.000842795869342438,0.3634496202494869,4.658632826429763,13.56115116721167,2998.2875815723987,619.649947508568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.2209829514931485,7.022029327984517e-05,0.4048914045588378,4.934025862485392,8.195522475987719,2998.2875815723987,784.6475691157086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.9683544190308631,8.136819680692792e-05,0.6322746259551081,4.094138784334135,8.146983979769578,2998.2875815723987,462.49866235428675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.3240560877153995,0.00022980511355915462,0.527067602080477,3.8404258645123974,10.811521332961027,2998.2875815723987,1594.9328500931156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.37827585812520137,0.00034156247479662076,0.576077297701676,1.0218025184944612,14.06402892154897,2998.2875815723987,1312.4766710780352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.5322899820413942,0.0008381481035717977,0.22384344945921378,0.9769013124000747,9.379758167674284,2998.2875815723987,1295.6728672808579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.36497021922658124,0.000631172136564872,0.6367114943355285,4.030657949800711,8.807388305482842,2998.2875815723987,250.86629543074153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.1680552860757465,0.0003780849937495222,0.5926880212565894,1.9956857917732234,10.474543561822891,2998.2875815723987,360.19316015244044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.6480074910088772,0.0001166160726852957,0.5670928005741298,3.174473084061929,12.282613833649503,2998.2875815723987,738.2611814496314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.5713929953666066,0.0007613210627701918,0.7124546043237328,2.483431771334467,14.751032785243535,2998.2875815723987,644.4406477334596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.30191388829915244,0.000863788131225365,0.6017332688592552,2.9727556585929946,12.733687905603563,2998.2875815723987,967.796231788899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.1828794725316516,0.00013508114060144198,0.5575137034392259,3.740176420764325,9.898640666300786,2998.2875815723987,2393.66508978143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.04509642144455417,0.0009939946699328121,0.7549552633216179,3.9231476038991135,12.847998276530584,2998.2875815723987,517.2485573010256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.07455731677398103,0.0007918513579038357,0.6451329597672124,0.20659977108360705,9.406457419185134,2998.2875815723987,1319.143575179072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.24383497284175826,0.0005759125419853862,0.6623713809258851,4.063708376307738,9.221723041383271,2998.2875815723987,485.7645464452926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.180453259728384,0.0008582914656275937,0.28183582826691544,0.7234665268299051,13.478744791872444,2998.2875815723987,1175.7869108124914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.3636040109693218,7.949148941632531e-05,0.3173544060052558,1.0592921950346312,6.103407161082732,2998.2875815723987,557.0270934820242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.7826735613826764,0.00021007843681631548,0.4485364915891562,3.461097456291848,14.543191092119173,2998.2875815723987,1877.2322648624067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.5314047124176267,0.00014468745344009293,0.27709175968609334,0.3724324482943814,9.049885469956749,2998.2875815723987,2265.1990289718224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.46501867194602275,0.00033859360202289366,0.24067787816433903,4.338210308663354,5.916234997842014,2998.2875815723987,780.5862154643331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.1805206590724443,0.00045063158421357075,0.3633350753818855,1.6795903940606838,6.427966234068903,2998.2875815723987,1171.8363514122173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.7250034237884057,0.0006514233354108205,0.3135702541197255,3.601888041232985,11.686950516359992,2998.2875815723987,2053.1414198799657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.8390737042237417,7.968103578073773e-05,0.26440803690589326,0.20103257191314172,11.513067009162347,2998.2875815723987,1844.0762430897992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.7742694335440312,0.0007406984434822287,0.4857667964973252,0.9919322998464175,11.914961023863075,2998.2875815723987,1951.289615331876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.7554543540305713,0.000946184698940717,0.3642707020532661,3.131516192775918,13.129375956997494,2998.2875815723987,736.7706912099417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.22103995424282374,0.0008893557184596946,0.5988635468986667,4.859538018194984,8.88082208120142,2998.2875815723987,406.94760121441846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.6037475886244197,0.0005055568138322942,0.3027246506653056,2.22227807299632,8.07614733916998,2998.2875815723987,349.1515966828017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.30768409038080613,0.00025133110740541034,0.636381063244092,0.6230642276475645,12.472893368698989,2998.2875815723987,1471.028773049259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.7031074729773148,0.0002288185682080075,0.6804188284574839,0.732056340054672,9.650806773891798,2998.2875815723987,1749.69452416305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0697402056576909,0.00020291583645226836,0.3563287852863144,4.584043651107219,12.166149563270217,2998.2875815723987,87.7500874029732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.33831324662085216,0.0009340777753319306,0.39147393050290924,4.338209806204285,13.500131354641297,2998.2875815723987,810.0682796100898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.6876744952056029,0.0004509171007045592,0.6851875924088128,2.4534440813553338,7.093577299147777,2998.2875815723987,1249.1933695881864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.28249268393165106,0.00029236006071059505,0.7596180708452049,0.07036554786936378,10.141852192158513,2998.2875815723987,1867.6966478016004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.17704477970669097,0.0005226938291585345,0.3640792605998646,2.1259524624185695,11.310161715317733,2998.2875815723987,2139.761624977414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.2874587258729785,9.38320181700679e-05,0.6647703137008141,0.9193712411938443,8.549905066784154,2998.2875815723987,481.70064668938073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.5889187343639157,0.00022797461682089946,0.521501938378252,1.8940007299577881,7.129126153874245,2998.2875815723987,1394.8491441171439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.704775877062117,0.0004122318919590214,0.7272525212693819,0.029333287340795877,6.675010460736875,2998.2875815723987,901.0891746964065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.5175309703923998,0.0001958343712534119,0.28854242318369294,3.1056729171865864,11.914212475383383,2998.2875815723987,606.8444013718049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.7367032301566311,0.0001761065004991714,0.4416310203192871,3.588740958236562,9.372396768532663,2998.2875815723987,1576.6370569733413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.07163769668025521,0.0009599116249641734,0.237166744824229,3.1278963912816176,7.64462408710654,2998.2875815723987,2063.825603908923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.25790215702497243,0.00024175154136132186,0.2792918122748396,3.919279016870596,10.380614265775193,2998.2875815723987,1179.7143943622668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.8246685638807565,0.0002443028535714357,0.6310466471765097,2.4888961919245016,14.269787991421513,2998.2875815723987,2113.867710204735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.3805519618667097,0.00085071838086068,0.7739253708567995,2.1395026938717567,13.983960967639863,2998.2875815723987,1534.3537749618968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.7483042282136078,0.0008356134553856589,0.42811833146454836,1.7548469811064815,8.69185329721565,2998.2875815723987,472.79613767312617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.8183717436144401,0.0003946212950170829,0.3601227020281944,3.426787252090939,9.526468477224267,2998.2875815723987,2328.0497872051856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.10981741823784175,0.0002882577814828317,0.405821450710199,4.24175305454389,9.583114613592528,2998.2875815723987,1817.959965652488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.8820200830963413,0.0008910598113910176,0.6269905352977903,2.0968006012339973,9.610231153422545,2998.2875815723987,507.2926094018324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.5613548334795557,0.0008186864816750979,0.6039325867450835,2.308875451465098,14.969951560689914,2998.2875815723987,1373.947060004059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.695220960852908,0.0009735452975771658,0.34479983159032723,4.971451955847713,8.439304925263787,2998.2875815723987,853.4108447496006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.6372291329099794,0.00019941014428275284,0.32432892266737473,1.7682818581299182,13.069448502697337,2998.2875815723987,349.6150668512103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.20693100985346624,0.0005715660332763666,0.7696372614194156,1.8073624104963204,5.200957362067021,2998.2875815723987,1399.9381543269806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.003283351924713518,0.0009799166636759228,0.7083276538064436,4.635146087361321,12.939302673716941,2998.2875815723987,1805.7027827581223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.4949570933594998,0.0003572046622718004,0.6195673870410965,2.632047782142166,10.461949998773198,2998.2875815723987,1709.4627407707876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.9714377837459183,0.00027969162254607317,0.5244929301547822,1.060722908177842,8.297786989776341,2998.2875815723987,659.8091431128792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.05648201290772792,0.000583654979669435,0.28417223231750743,3.0982251073149008,9.258815971458649,2998.2875815723987,407.1947697864889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.38155894421048775,0.0004056624072136794,0.6042058899212075,4.3994850238570065,11.097596188814975,2998.2875815723987,1741.5719214870599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.20882328034582254,0.00037046311404275123,0.7662856507825571,4.546561250598488,12.352209992073098,2998.2875815723987,474.2908334128486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.9583073209897477,0.0005776601230459744,0.5151683281802786,4.528491788689553,10.454653031745323,2998.2875815723987,1961.5863537318553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.7817034877485258,0.000677618934347657,0.575786740546586,4.798575412755508,10.872350229560581,2998.2875815723987,574.6470432041964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.5283832152098331,0.00013257355392795662,0.5844906729881076,0.00645244050311633,14.93679170384388,2998.2875815723987,980.9013583621899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.9124376636369285,0.0009378648847607705,0.564006804163999,3.967135004730649,9.044036250918268,2998.2875815723987,1185.9440107973965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.3645831113908289,0.00027358240076073614,0.4305467875547141,2.332421603246334,6.618230802429536,2998.2875815723987,2231.168730547935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.7708591030969287,0.00016674000453101984,0.6976228046874301,0.40579508907331086,5.999189892956097,2998.2875815723987,998.6194182106259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.2408930043558013,0.0005179517610826943,0.31074505082791937,4.751476612484046,9.12730332015138,2998.2875815723987,803.9809017571339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.6055712703493392,0.0006667885716238258,0.37296799801419117,0.6389923034788481,6.4588541288295325,2998.2875815723987,465.39714271674023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.40971143418259215,7.8859622793659e-05,0.7185187048472419,0.3482806443295622,7.622799148160083,2998.2875815723987,2173.2564981240653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.8631651103976294,0.0006603610367743156,0.4436267564891334,1.428724297291426,6.772032640010093,2998.2875815723987,2329.351166656965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.17573225869359543,0.0007133199279206389,0.30859794368261684,1.3843221293576768,10.037367818022094,2998.2875815723987,684.625528409936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.6367389719813032,0.0004526820821991337,0.6143262926479545,1.9889331034708784,6.654715356044431,2998.2875815723987,147.22565515828703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.7814183921703077,0.0007388212756537465,0.712849423031858,0.3250486625884791,6.356141373881719,2998.2875815723987,1035.4757105565707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.2322416807155171,0.000240111992525209,0.5989301918610628,2.328919832519221,12.475452392109926,2998.2875815723987,1574.8946132275971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.9133106708827887,0.0007807815516440717,0.39524622261517095,0.7340430410845045,14.969489368326403,2998.2875815723987,86.88198007121751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.10842073775105598,0.0007728640711420683,0.34518193463499414,3.549189261904192,6.034518627691486,2998.2875815723987,348.3236044362479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.875051501115097,6.73960000237693e-05,0.5830148696549784,3.8946185838534864,7.84180697008553,2998.2875815723987,1671.826850304546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.619257315632358,0.00037072413205833726,0.6107917663058626,3.4776929403299257,11.848864008585153,2998.2875815723987,1480.7785975466672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.6554534430079633,0.0005206801402024222,0.7295285170013666,3.5881489138209757,7.378544549570673,2998.2875815723987,664.296209930752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.013735348717182072,0.0009615304364402024,0.2633731510327224,4.3189956014122135,7.648877330739429,2998.2875815723987,1238.4166990217846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.5007682819808938,0.0004816951110988598,0.7627870861900843,1.5705209911606766,12.20888609867124,2998.2875815723987,941.910761993422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.819676230054473,0.00025805893877946815,0.4228925478960431,4.619781501851042,13.31144937823722,2998.2875815723987,1392.2495020612726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.274369712292717,0.00027746717954069014,0.422677469619518,3.4732696642107634,11.172725992816773,2998.2875815723987,357.4138390534275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.928579943909185,0.0009263568613077404,0.69016692616609,3.024814215499431,14.696500236668612,2998.2875815723987,587.2666890076603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.8272816225086144,0.00019902654136166246,0.4262084712157448,4.105786286884031,10.191809335780961,2998.2875815723987,381.1266235206253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.728393660092557,0.00015552932380055547,0.699204684544321,0.06421549521549164,6.643331469888879,2998.2875815723987,1416.357939523772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.9814530122990311,0.00024329941389274304,0.24600746209490407,1.2761809303015959,6.337584570534626,2998.2875815723987,187.7844082626815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.1292124478100325,0.0005381936078935528,0.3425247131140886,1.383719473208001,12.572040434767388,2998.2875815723987,874.3688251037769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.4639292582549236,0.0009288987625214895,0.7289176123403622,2.2168043332341343,7.825659750935014,2998.2875815723987,1610.7102731047958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.740231256550579,5.002959345521635e-05,0.33216850736649184,4.591699734479438,11.59664215202261,2998.2875815723987,411.71250273033627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.7461212202195171,4.5813779564126715e-05,0.22434676128883607,3.9874744219523333,8.86343512691292,2998.2875815723987,1592.1087782931872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.6525737206654798,0.0009508672972441145,0.29113924627346793,3.3656721968451695,5.2442413089805635,2998.2875815723987,680.9668877027839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.6513227111613652,0.0009107916165554766,0.26798735053303496,4.513945026661934,13.233476373574305,2998.2875815723987,2070.3164552709163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.7343324068900627,0.0008916678302829114,0.32939633744118774,1.824457366560257,11.379802522301965,2998.2875815723987,1013.3456063856672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.7890603163864743,0.0008151565950003347,0.5395479225539284,2.598927475728831,9.952473471330054,2998.2875815723987,1796.084857148114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.6184304148005659,0.0009002226893584951,0.42418661444650585,0.41499441610083954,14.937998696290965,2998.2875815723987,725.5323957134518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,0.35328380570090234,0.0008826556624538125,0.24457224649558987,4.478282760450181,9.510250912988305,2998.2875815723987,383.3460654236588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.4880654336755147,0.00042170002558299715,0.35697404013323253,3.8194775558962695,11.516652491876343,2998.2875815723987,174.07038295654894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.030333887860646502,0.00033150046945057144,0.48002558344154755,0.257545906153831,9.405079747318396,2998.2875815723987,124.94326261499907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.7015969017393239,0.0006394192015155338,0.6019512327801864,3.9638929379011185,9.275057305026877,2998.2875815723987,167.06975970083235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.4741062344619844,0.0007624507328712732,0.2276962422285971,1.5308211972824908,12.097651963864141,2998.2875815723987,1269.0762285176113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.31460162277028636,0.0009578464141729728,0.7872861950762855,1.5882641714574803,12.266314011219151,2998.2875815723987,2148.851151668787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.8448731938408766,0.0008300770168316637,0.42163182782867303,0.7586881594088318,8.389155012888207,2998.2875815723987,1673.3293907034686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.5579683195701988,0.0003455975872050135,0.3015841309095701,3.0127725875266798,10.253587085756925,2998.2875815723987,2036.2141152920094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.3176816581769445,0.0006872908866471751,0.27886549651686793,0.5659122658349497,5.298570371459412,2998.2875815723987,1923.5302183370277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.7786394307217859,9.547294182910856e-05,0.7361087749211308,3.6229594260611413,12.476198378501994,2998.2875815723987,2016.3755423082173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.7849514805809487,0.00023561918614143295,0.29749053251874447,2.2974344825739426,11.60650935957419,2998.2875815723987,1577.382998214358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.7762524703018454,0.0005782574028629832,0.3422633190909482,1.7677880862963835,9.136323377977005,2998.2875815723987,1879.665563858162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.712535396112286,0.0004535031553350526,0.20221194986491442,1.6983307061451625,9.22390984291319,2998.2875815723987,1783.9005366809188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.27918267842666455,0.0004852082691656544,0.6254251753160762,4.978496802160238,13.105749502121478,2998.2875815723987,2108.520821116378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.8213563177154178,0.00017851919748797178,0.6524497306485726,0.018735028326309355,13.516870666999221,2998.2875815723987,1345.9830865357683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.6622633056514714,0.000270716368661704,0.3810539225050387,0.05633785912490474,9.825505947158266,2998.2875815723987,566.7222223495636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.3114715085442953,0.0005136169547669596,0.7374899495294802,4.793293494437991,7.667301866786147,2998.2875815723987,2241.344685047658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.2986862815866206,0.0007794695801207072,0.5613595206992048,4.877628272950096,14.583429462011612,2998.2875815723987,148.50777006589593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.4418217144864445,0.0009808695449323084,0.29419844922989846,1.1604181570069154,11.148790414455998,2998.2875815723987,2326.183869579766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.161179017116729,0.0007428864917015934,0.7205145059579587,2.976140697911645,14.077388387948684,2998.2875815723987,1737.4397398007527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.3653884257074047,0.00022647930996122902,0.796846274987921,4.08837185482099,10.19362522967255,2998.2875815723987,1291.8845042356927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.3092739207601819,0.0009271502942470109,0.5324426074240409,0.41228063223298694,14.251489942845332,2998.2875815723987,453.1070274934805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.2783201099076551,0.0003526283906941003,0.2171683025521338,1.6722940044321344,9.645105383926765,2998.2875815723987,1661.398716591216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0.18823003301835606,0.0003900602850601656,0.2756233307088329,4.237550206665356,11.700494841294526,2998.2875815723987,784.3049223666891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0.3652366656809387,0.00022187951098315303,0.7700096430261083,3.306125029538479,9.907367262172723,2998.2875815723987,1233.589725702566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.20437639793020768,0.0004944639257194718,0.7712078636288577,3.268909517938763,10.814633020562919,2998.2875815723987,1043.483131710412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0.4447955510412198,0.000944401943515069,0.7143041352156652,0.010704103034865353,13.069708272538413,2998.2875815723987,929.9024067874163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0.6988192380088094,0.0001886150959042525,0.5956889645678267,4.006131704231583,9.7815828287081,2998.2875815723987,908.1869162328496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
