,scale,background,A_scale,A_sld,A_sld_solvent,A_radius,A_radius_pd,A_radius_pd_n,A_radius_pd_nsigma,B_scale,B_sld,B_sld_solvent,B_radius,B_radius_pd,B_radius_pd_n,B_radius_pd_nsigma,B_length,B_length_pd,B_length_pd_n,B_length_pd_nsigma,B_theta,B_theta_pd,B_theta_pd_n,B_theta_pd_nsigma,B_phi,B_phi_pd,B_phi_pd_n,B_phi_pd_nsigma,up_frac_i,up_frac_f,up_angle,A_sld_M0,A_sld_mtheta,A_sld_mphi,A_sld_solvent_M0,A_sld_solvent_mtheta,A_sld_solvent_mphi,B_sld_M0,B_sld_mtheta,B_sld_mphi,B_sld_solvent_M0,B_sld_solvent_mtheta,B_sld_solvent_mphi,A_radius_pd_type,B_radius_pd_type,B_length_pd_type,B_theta_pd_type,B_phi_pd_type
10,0.9095462166113721,0.00025331871659841677,0.23813595292113554,12.077679466081504,0,993.2489698580155,0.0,35.0,3.0,0.7618640470788645,2.7687200548738247,0,271.4203385059166,0.0,35.0,3.0,32588.632806147754,0.0,35.0,3.0,54.489926343695146,0,35.0,3.0,74.21557141120148,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,rectangle,schulz,rectangle,uniform
11,0.6295011903673361,2.2885615398179002e-05,0.23813595292113554,9.652343190080263,0,1209.980077733749,0.0,35.0,3.0,0.7618640470788645,1.982969499169522,0,271.4203385059166,0.0,35.0,3.0,23190.684437838776,0.0,35.0,3.0,32.659820908918,0,35.0,3.0,1.6627455511546296,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform,gaussian,lognormal,schulz
12,0.20231804434852985,6.551606054316552e-05,0.23813595292113554,2.9607004803503845,0,1602.2832145222533,0.0,35.0,3.0,0.7618640470788645,13.908871480288965,0,271.4203385059166,0.0,35.0,3.0,44773.473243825996,0.0,35.0,3.0,62.17014547127315,0,35.0,3.0,61.940277783304424,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,gaussian,gaussian,gaussian,schulz
13,0.3864243398767917,0.0005560330105892922,0.23813595292113554,4.7697902456096095,0,1512.650893268088,0.0,35.0,3.0,0.7618640470788645,7.073708593707514,0,271.4203385059166,0.0,35.0,3.0,43961.82439588909,0.0,35.0,3.0,16.526612960853825,0,35.0,3.0,33.78721947431669,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,schulz,rectangle,uniform,rectangle
14,0.9000275300356352,0.0009560039077396228,0.23813595292113554,2.72463831943587,0,1283.3934711208262,0.0,35.0,3.0,0.7618640470788645,0.5149703558279778,0,271.4203385059166,0.0,35.0,3.0,13855.862143969807,0.0,35.0,3.0,87.58856629725709,0,35.0,3.0,82.06447267495386,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,rectangle,schulz,uniform,rectangle
15,0.8339234264776889,0.0007052447567465552,0.23813595292113554,11.71565848827691,0,2656.83757470077,0.0,35.0,3.0,0.7618640470788645,11.855369787820887,0,271.4203385059166,0.0,35.0,3.0,23045.471489201063,0.0,35.0,3.0,11.700193713528908,0,35.0,3.0,37.36608355149789,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,uniform,lognormal,gaussian,rectangle
16,0.5711303109630813,0.000724740532437209,0.23813595292113554,8.2645654590538,0,2449.0404432979576,0.0,35.0,3.0,0.7618640470788645,3.20312443533276,0,271.4203385059166,0.0,35.0,3.0,35046.81951491144,0.0,35.0,3.0,0.12240648502708784,0,35.0,3.0,29.472675363703402,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,schulz,schulz,schulz,schulz
17,0.40291518773943824,0.00035654394522128597,0.23813595292113554,8.940075512598114,0,3429.4971338876526,0.0,35.0,3.0,0.7618640470788645,4.000951041346016,0,271.4203385059166,0.0,35.0,3.0,31386.301134065492,0.0,35.0,3.0,10.187067892420407,0,35.0,3.0,80.8232467219402,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,gaussian,rectangle,rectangle,rectangle
18,0.8487141886645319,0.0006321692503135555,0.23813595292113554,5.997792626836408,0,434.87313954918477,0.0,35.0,3.0,0.7618640470788645,10.639961173002796,0,271.4203385059166,0.0,35.0,3.0,42998.10696922829,0.0,35.0,3.0,26.11932979468074,0,35.0,3.0,11.652511141482815,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,schulz,gaussian,gaussian,uniform
19,0.4460124044767666,0.00013566447813679713,0.23813595292113554,6.753386584513848,0,1579.3352386355566,0.0,35.0,3.0,0.7618640470788645,2.2119511070946785,0,271.4203385059166,0.0,35.0,3.0,28055.016954705217,0.0,35.0,3.0,41.7450132560323,0,35.0,3.0,59.55417208550686,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,schulz,uniform,rectangle,uniform
20,0.874915059061677,7.620539619018861e-05,0.23813595292113554,4.674847171692659,0,1396.7320531468356,0.0,35.0,3.0,0.7618640470788645,5.140718467919212,0,271.4203385059166,0.0,35.0,3.0,15163.4163623607,0.0,35.0,3.0,4.2211789787960985,0,35.0,3.0,9.312638031988376,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform,gaussian,rectangle,schulz
21,0.4093090687457498,4.616835405676988e-05,0.23813595292113554,10.113981869335722,0,1308.0407911897248,0.0,35.0,3.0,0.7618640470788645,13.12696141432778,0,271.4203385059166,0.0,35.0,3.0,5397.790506978293,0.0,35.0,3.0,57.12013968407276,0,35.0,3.0,35.917845478620706,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,rectangle,rectangle,schulz,rectangle
22,0.4954036487765866,0.0008972642600062308,0.23813595292113554,4.901701372996659,0,2969.443744865796,0.0,35.0,3.0,0.7618640470788645,1.452660698065909,0,271.4203385059166,0.0,35.0,3.0,8120.143158072171,0.0,35.0,3.0,86.38326416297944,0,35.0,3.0,35.36949756618182,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,gaussian,uniform,schulz,gaussian
23,0.6742393607380943,0.00035915742368255635,0.23813595292113554,8.686610770539666,0,1947.170438983429,0.0,35.0,3.0,0.7618640470788645,8.678952886153478,0,271.4203385059166,0.0,35.0,3.0,38711.33593394946,0.0,35.0,3.0,40.45800838163015,0,35.0,3.0,85.78654450383199,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,lognormal,rectangle,gaussian,gaussian
24,0.4004688649920186,0.00022178055959901836,0.23813595292113554,11.334996072341628,0,3610.399520302831,0.0,35.0,3.0,0.7618640470788645,0.6986149446178352,0,271.4203385059166,0.0,35.0,3.0,19530.95329916984,0.0,35.0,3.0,10.102153750393759,0,35.0,3.0,55.81352367034421,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,lognormal,lognormal,schulz,lognormal
25,0.10349533978549941,0.00014044063287507838,0.23813595292113554,12.341796804041515,0,2864.62445952599,0.0,35.0,3.0,0.7618640470788645,13.599793654235977,0,271.4203385059166,0.0,35.0,3.0,8296.359882376344,0.0,35.0,3.0,61.42635181786696,0,35.0,3.0,81.53299910860682,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,lognormal,schulz,schulz,schulz
26,0.522272234777155,1.969835299300128e-05,0.23813595292113554,13.636705155022725,0,1869.4905415744654,0.0,35.0,3.0,0.7618640470788645,2.777655164322841,0,271.4203385059166,0.0,35.0,3.0,16948.630238516012,0.0,35.0,3.0,54.65840030398731,0,35.0,3.0,69.61378353784475,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,lognormal,gaussian,gaussian,gaussian
27,0.43684038367610445,0.000552590484626476,0.23813595292113554,9.206019415030962,0,1013.9503725300108,0.0,35.0,3.0,0.7618640470788645,8.690879256878155,0,271.4203385059166,0.0,35.0,3.0,40271.50149339249,0.0,35.0,3.0,26.695569649697948,0,35.0,3.0,86.17069231987269,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,rectangle,uniform,rectangle,rectangle
28,0.8339293911007245,0.000931279552568003,0.23813595292113554,14.685612750009195,0,2672.811885391812,0.0,35.0,3.0,0.7618640470788645,5.615219382896281,0,271.4203385059166,0.0,35.0,3.0,25075.0333370719,0.0,35.0,3.0,33.80857636077244,0,35.0,3.0,60.516096308288056,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,lognormal,uniform,uniform,lognormal
29,0.06688354241866812,0.0006323531204789417,0.23813595292113554,2.2647065143014116,0,3467.0568702512996,0.0,35.0,3.0,0.7618640470788645,9.259011898852053,0,271.4203385059166,0.0,35.0,3.0,21807.364167514435,0.0,35.0,3.0,9.634485084699593,0,35.0,3.0,79.17633993260574,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,gaussian,rectangle,schulz,gaussian
30,0.8306407022435254,0.0003596133438278728,0.23813595292113554,0.5949323052437538,0,3736.386601194287,0.0,35.0,3.0,0.7618640470788645,3.753026159735114,0,271.4203385059166,0.0,35.0,3.0,32183.505705925116,0.0,35.0,3.0,58.36254584283431,0,35.0,3.0,56.95432013502971,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,schulz,rectangle,schulz,rectangle
31,0.2690911268250492,0.0006552080875653747,0.23813595292113554,5.499470823423042,0,1472.201557505208,0.0,35.0,3.0,0.7618640470788645,2.1036825880547805,0,271.4203385059166,0.0,35.0,3.0,21258.794947627208,0.0,35.0,3.0,9.000395383827517,0,35.0,3.0,67.16006012142746,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,rectangle,uniform,lognormal,uniform
32,0.11016855106755574,0.0006560889830161441,0.23813595292113554,6.509073022463506,0,1999.723827025927,0.0,35.0,3.0,0.7618640470788645,13.062135203325672,0,271.4203385059166,0.0,35.0,3.0,8412.334244362997,0.0,35.0,3.0,43.262626533492615,0,35.0,3.0,59.17124462008317,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,uniform,rectangle,gaussian,lognormal
33,0.9816638056632437,0.0007416211030968519,0.23813595292113554,0.5278298443913254,0,1612.0297534139142,0.0,35.0,3.0,0.7618640470788645,1.6299798789973279,0,271.4203385059166,0.0,35.0,3.0,46140.13703071875,0.0,35.0,3.0,64.38934038091928,0,35.0,3.0,20.82513810887047,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,uniform,gaussian,lognormal,rectangle
34,0.4117330356110587,0.0005295109189272759,0.23813595292113554,13.154590518276493,0,3634.883349094389,0.0,35.0,3.0,0.7618640470788645,3.22193044964664,0,271.4203385059166,0.0,35.0,3.0,24762.86358497504,0.0,35.0,3.0,87.58468670200415,0,35.0,3.0,52.02057577577762,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,schulz,gaussian,gaussian,uniform
35,0.037654122336038265,0.0004952051512744069,0.23813595292113554,6.150265688216546,0,3903.410948059683,0.0,35.0,3.0,0.7618640470788645,7.412592942568715,0,271.4203385059166,0.0,35.0,3.0,45929.964269228694,0.0,35.0,3.0,16.852020600008228,0,35.0,3.0,47.48341164889616,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,rectangle,rectangle,lognormal,uniform
36,0.7713068901953265,0.0006733079994313666,0.23813595292113554,0.7399482564274901,0,3415.916941527657,0.0,35.0,3.0,0.7618640470788645,9.281938963765974,0,271.4203385059166,0.0,35.0,3.0,45753.09693500171,0.0,35.0,3.0,84.42999936145345,0,35.0,3.0,33.9045795649428,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,lognormal,schulz,gaussian,schulz
37,0.6630507914894822,0.00041147929920506797,0.23813595292113554,14.48433650468866,0,1019.9189315082998,0.0,35.0,3.0,0.7618640470788645,13.870006813975868,0,271.4203385059166,0.0,35.0,3.0,13410.12185085434,0.0,35.0,3.0,17.587041949445684,0,35.0,3.0,54.815987924666786,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,rectangle,gaussian,uniform,schulz
38,0.707999112431168,0.00026136765959557036,0.23813595292113554,2.14855195958656,0,2425.808408266723,0.0,35.0,3.0,0.7618640470788645,10.207495558922624,0,271.4203385059166,0.0,35.0,3.0,31422.338140608794,0.0,35.0,3.0,4.514672541894821,0,35.0,3.0,49.41663083290153,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,rectangle,schulz,lognormal,uniform
39,0.2689494659571565,0.0007898324384910388,0.23813595292113554,10.99383169455086,0,81.14092743477258,0.0,35.0,3.0,0.7618640470788645,1.8995550188239507,0,271.4203385059166,0.0,35.0,3.0,40622.43169174187,0.0,35.0,3.0,81.83938816273204,0,35.0,3.0,53.24683586835523,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,schulz,lognormal,lognormal,gaussian
40,0.6592134248658452,0.00036402809817088035,0.23813595292113554,1.352228574851702,0,3632.1209480735533,0.0,35.0,3.0,0.7618640470788645,11.316686601500988,0,271.4203385059166,0.0,35.0,3.0,31695.785078422836,0.0,35.0,3.0,76.06424130446061,0,35.0,3.0,49.053460779220686,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform,lognormal,gaussian,uniform
41,0.34107741848461914,0.0001338248180805245,0.23813595292113554,12.607738720767163,0,1846.1929599249079,0.0,35.0,3.0,0.7618640470788645,12.0611436633025,0,271.4203385059166,0.0,35.0,3.0,18805.87533390936,0.0,35.0,3.0,68.78006110383022,0,35.0,3.0,49.03730284714883,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,uniform,rectangle,uniform,schulz
42,0.44928631223658344,0.0008800581155186442,0.23813595292113554,13.367796355103014,0,969.2794203016457,0.0,35.0,3.0,0.7618640470788645,9.216451243264462,0,271.4203385059166,0.0,35.0,3.0,42844.375200176546,0.0,35.0,3.0,83.23455513013587,0,35.0,3.0,70.99991180561354,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,schulz,rectangle,uniform,rectangle
43,0.2665866531256633,0.00023736201977327104,0.23813595292113554,6.386330294304679,0,1430.2406998715683,0.0,35.0,3.0,0.7618640470788645,7.261566436063114,0,271.4203385059166,0.0,35.0,3.0,7989.371578111164,0.0,35.0,3.0,74.53275919144225,0,35.0,3.0,66.20273714927322,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,rectangle,lognormal,schulz,lognormal
44,0.23624422080014873,0.0002522077564301268,0.23813595292113554,13.1112408248612,0,1391.9553273285194,0.0,35.0,3.0,0.7618640470788645,12.939641017696676,0,271.4203385059166,0.0,35.0,3.0,11657.671925190914,0.0,35.0,3.0,52.626841268896946,0,35.0,3.0,42.723784333039895,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,uniform,rectangle,uniform,rectangle
45,0.1746308674439383,0.0005680311229190905,0.23813595292113554,3.020737283750589,0,220.70345252567665,0.0,35.0,3.0,0.7618640470788645,8.419556187806217,0,271.4203385059166,0.0,35.0,3.0,36164.96459687296,0.0,35.0,3.0,76.373613105968,0,35.0,3.0,81.79528873564195,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,gaussian,schulz,uniform,uniform
46,0.6854620242335145,0.0004734880314958827,0.23813595292113554,3.32956742098672,0,397.97812936194396,0.0,35.0,3.0,0.7618640470788645,8.9025815161484,0,271.4203385059166,0.0,35.0,3.0,53104.375966184154,0.0,35.0,3.0,56.725376378116806,0,35.0,3.0,87.36178593089055,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,lognormal,gaussian,schulz,schulz
47,0.6134795052971302,0.00018570923384298962,0.23813595292113554,14.335864646807083,0,3465.6789702140077,0.0,35.0,3.0,0.7618640470788645,14.97538392916714,0,271.4203385059166,0.0,35.0,3.0,50840.76743098456,0.0,35.0,3.0,3.98469561027764,0,35.0,3.0,57.88853408750325,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,lognormal,uniform,gaussian,gaussian
48,0.19250264873691947,0.0005243980854876228,0.23813595292113554,14.761939309532167,0,3776.667546055418,0.0,35.0,3.0,0.7618640470788645,14.264344160578691,0,271.4203385059166,0.0,35.0,3.0,14923.524614531541,0.0,35.0,3.0,25.686451445945295,0,35.0,3.0,17.819030203718256,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,uniform,schulz,lognormal,rectangle
49,0.47898502659373754,0.0007690381260533724,0.23813595292113554,1.955605003213452,0,437.88806191922583,0.0,35.0,3.0,0.7618640470788645,10.443050212158013,0,271.4203385059166,0.0,35.0,3.0,39072.68649849145,0.0,35.0,3.0,27.412965959019356,0,35.0,3.0,38.10004780290239,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,lognormal,gaussian,schulz,uniform
50,0.943539231363611,1.5381079959660587e-05,0.23813595292113554,0.29133534781555614,0,2083.3574551768966,0.0,35.0,3.0,0.7618640470788645,12.208855919668911,0,271.4203385059166,0.0,35.0,3.0,22320.59827874373,0.0,35.0,3.0,51.125650664073525,0,35.0,3.0,85.47819667425387,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,lognormal,rectangle,uniform,uniform
51,0.9960538581907367,0.0004910260171801809,0.23813595292113554,11.020850325219735,0,2429.861811590327,0.0,35.0,3.0,0.7618640470788645,2.878936972847517,0,271.4203385059166,0.0,35.0,3.0,14141.678281292792,0.0,35.0,3.0,7.19547382308637,0,35.0,3.0,38.31235180602941,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,lognormal,lognormal,rectangle,uniform
52,0.17273854181554948,0.0006150910126050261,0.23813595292113554,0.784635803504895,0,3455.129598937829,0.0,35.0,3.0,0.7618640470788645,0.7504383788580749,0,271.4203385059166,0.0,35.0,3.0,21064.223602383725,0.0,35.0,3.0,28.805315630220218,0,35.0,3.0,56.51214564257505,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,uniform,rectangle,uniform,rectangle
53,0.19939190071398838,0.000926785390623974,0.23813595292113554,9.89296486130291,0,1698.1996261381428,0.0,35.0,3.0,0.7618640470788645,1.452754036730763,0,271.4203385059166,0.0,35.0,3.0,48556.18755305225,0.0,35.0,3.0,17.44023091642103,0,35.0,3.0,74.9949725691221,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,schulz,gaussian,schulz,lognormal
54,0.9005676296085324,0.00032442789132330435,0.23813595292113554,10.928730445190821,0,2100.893838380826,0.0,35.0,3.0,0.7618640470788645,9.578011950979878,0,271.4203385059166,0.0,35.0,3.0,22824.34985422182,0.0,35.0,3.0,44.28432322879214,0,35.0,3.0,34.273253597815234,0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,gaussian,uniform,uniform,gaussian
