,scale,background,sld,sld_solvent,radius,radius_pd,radius_pd_n,radius_pd_nsigma,fuzziness,fuzziness_pd,fuzziness_pd_n,fuzziness_pd_nsigma,up_frac_i,up_frac_f,up_angle,sld_M0,sld_mtheta,sld_mphi,sld_solvent_M0,sld_solvent_mtheta,sld_solvent_mphi,radius_pd_type,fuzziness_pd_type
14,0.3027518420328217,0.0009380370228918123,14.581862671903528,0,765.8453513328205,0.17722506333076293,35.0,3.0,78.51337740411455,0.03662387984855027,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,schulz
15,0.8676672375266697,0.0009112695019068204,12.465325179751465,0,443.37508448783024,0.10283829945432946,35.0,3.0,189.54120215976312,0.07793823348428429,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,uniform
16,0.17531089436622627,0.00044649749358766257,7.097295921990689,0,410.64272364382566,0.16611889623068513,35.0,3.0,185.75555639970494,0.156752867441874,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,uniform
17,0.24133283724727006,0.0003057539612489509,1.233643126825189,0,1977.0095411906236,0.03531955038361052,35.0,3.0,131.00751400414256,0.1422068640973697,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,uniform
18,0.8329115988670116,0.0002089871873212231,5.088861500337146,0,1677.908315528186,0.07468924299913156,35.0,3.0,20.428655418440304,0.05007125564000008,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,schulz
19,0.9906731839992972,0.0009449548520040311,11.058150843515035,0,3926.854250496829,0.09064202796183099,35.0,3.0,164.37056450463035,0.15983529335871882,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,lognormal
20,0.48550424520198465,0.0008823119362904276,1.1926045371987126,0,450.8453614943987,0.18220115411615578,35.0,3.0,97.06208788713825,0.08382616253799989,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,uniform
21,0.6132405439248036,6.184687268076976e-05,5.684451812879066,0,1976.2380670238774,0.1869317220564718,35.0,3.0,22.014593631499036,0.03327186342620954,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,uniform
22,0.9942904343616511,0.00012425950869047583,2.4233393056178256,0,1359.7012912145601,0.1306534461251387,35.0,3.0,250.2269752901588,0.10370916026059905,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,gaussian
23,0.7008067521285235,0.0006083830200182342,3.1016641710366235,0,3597.4013210890507,0.10907139528878043,35.0,3.0,102.49741380121931,0.03622727092663236,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,rectangle
24,0.9322821515276538,0.0007620142042563837,7.637742770836354,0,3676.773901403475,0.0350500546146451,35.0,3.0,99.95625989753472,0.09468714278597493,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,lognormal
25,0.7774206803600276,2.1433488153544665e-05,0.4945624747986649,0,1030.7130784277037,0.19596344752546302,35.0,3.0,344.08472715136566,0.07472794392572901,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,schulz
26,0.8261841423953552,4.3052623379272404e-05,9.171531966527397,0,963.9605626767192,0.11611531576662684,35.0,3.0,5.431671816121302,0.09368729053544078,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,gaussian
27,0.8259921626281186,0.00025233354740509113,6.2976044398493265,0,2145.3322852466304,0.03497860300897306,35.0,3.0,48.85699200491295,0.1725279995702859,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,schulz
28,0.1886365766879835,0.0003938619258752751,11.697236209690223,0,3249.9028196786517,0.12998726469384805,35.0,3.0,128.41195444807548,0.058810281434653014,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,gaussian
29,0.3288628592672309,0.0009227426069533764,10.110654292382966,0,2592.507095287837,0.15220159088961804,35.0,3.0,173.984454567044,0.032964273894787004,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,gaussian
30,0.2782873006451866,0.0007324717465718628,14.577802587940594,0,2271.2020945514428,0.020351663855627145,35.0,3.0,7.433399885416693,0.1676209114633911,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,gaussian
31,0.25928548952745545,0.0005465412460982519,2.9311520623121656,0,2663.603208124606,0.023877448701842233,35.0,3.0,279.7890724668628,0.14338453435930035,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,uniform
32,0.43776873495788726,0.0005027304411356473,0.49959086630533833,0,2192.7042573511435,0.17654551860846854,35.0,3.0,262.4855965983638,0.12579179956915174,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,uniform
33,0.6307507318301896,0.0009402163981600893,12.560253492244799,0,2340.037632000513,0.011228886343351285,35.0,3.0,285.19573349294103,0.18172825153263283,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,uniform
34,0.4680244988210053,0.00013841934454524499,9.270761277094621,0,3035.3913915757425,0.1814903821280246,35.0,3.0,116.55177762919551,0.10932687082816327,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,uniform
35,0.034410390013849934,0.0005317392719813378,13.55095268094061,0,2162.744202321202,0.09070087543542012,35.0,3.0,141.69365840898806,0.17132613846490258,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,lognormal
36,0.9017116295440373,0.0008570337958440677,11.484676635126284,0,1374.3748737750793,0.148716756108501,35.0,3.0,293.48121734796007,0.10449092203799215,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,lognormal
37,0.7296017782841435,0.0003574080188234619,12.026848977202054,0,983.0984135447763,0.09536750007963152,35.0,3.0,302.6086087223336,0.1288548263602231,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform
38,0.7110112691857713,0.0008931870552220106,7.503377857430191,0,90.5140202772343,0.19259080386162436,35.0,3.0,128.3539902641358,0.09773484697281346,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,uniform
39,0.650501415368293,0.0002480716990418881,8.57313346702654,0,2695.9261999430355,0.09262401623046353,35.0,3.0,43.84080719385733,0.059291751843428456,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,gaussian
40,0.6875917236821032,0.0002493033389058353,12.078732339306677,0,152.75637690632013,0.17623536577159277,35.0,3.0,218.0612008619639,0.17748522777435172,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,schulz
41,0.5327467933537644,3.299977556016198e-05,8.904159490887833,0,2413.0714239811678,0.08835304214718542,35.0,3.0,58.97660410147671,0.10201867427591438,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,schulz
42,0.3990138595861462,5.684206644916173e-05,4.318287735155844,0,3335.9987819446937,0.1651773273092456,35.0,3.0,110.60622092557288,0.16412007161641032,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,schulz
43,0.3579374358718376,0.0005378162137162427,3.4119722775391685,0,1438.6393471693302,0.1709937386187107,35.0,3.0,306.8453354085365,0.17042549654255476,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,schulz
44,0.9820274205473162,0.0004962261567425852,10.49932433992477,0,1443.7643890866052,0.0764909460370953,35.0,3.0,350.9235124270333,0.1024090560874289,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,uniform
45,0.9362378395628549,0.0002899141924009188,8.93449808399858,0,627.2701686217624,0.011644738782715193,35.0,3.0,262.3010607642623,0.13204229410926052,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,schulz
46,0.3801966540157081,0.0005049383317257615,8.451355611861533,0,1794.050714706042,0.12762581553701924,35.0,3.0,242.80889095642775,0.09359983006173134,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,gaussian
47,0.4146707984038418,0.0003599966958643748,14.414250729149998,0,3113.8325892171124,0.16344822785283522,35.0,3.0,68.90242564012243,0.10661892912058378,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,uniform
48,0.14424077130136215,0.0005007348285723965,11.992615095884855,0,1025.0571857415034,0.14799124767255945,35.0,3.0,138.65524920547495,0.07547133855298958,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,lognormal
49,0.5368517307387072,0.00070689762031864,9.919498406812576,0,3176.702122866541,0.05451754195623235,35.0,3.0,102.97765738026041,0.14096956931981564,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,uniform
50,0.22981363607090566,0.0004579006858307846,4.342863953946014,0,3138.408721539076,0.10365575743224648,35.0,3.0,206.5288154954064,0.006127642467842232,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform
51,0.32241102941102473,0.0007249525738747799,7.679412792531557,0,535.914478091964,0.023209365263248127,35.0,3.0,259.38919618690363,0.12384072239459154,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,lognormal
52,0.8055346805708836,0.000855561561117119,10.848970664357159,0,3489.780765449065,0.10102652164840034,35.0,3.0,183.54771421399658,0.12703390004986,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,rectangle
53,0.9552162052347596,0.0002602402597942693,4.732225588441331,0,2838.6881085690643,0.10152101169226975,35.0,3.0,176.15924609511285,0.19204694747625284,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,lognormal
54,0.1481520818447999,0.00022364395112958442,12.109789999512891,0,918.5388406703374,0.05079817345738633,35.0,3.0,160.339651746341,0.19706136499764032,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,lognormal
55,0.9315452780537988,0.00048159462803258856,1.864437019304947,0,3550.0680443259125,0.0476036365223054,35.0,3.0,330.78983569366954,0.057116360316785936,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,rectangle
56,0.6401808852242208,0.0007050131304952113,0.3251261939793837,0,2727.1215035087876,0.0526979510350841,35.0,3.0,215.2945953546386,0.11054999493034581,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,lognormal
57,0.6597793531849266,0.0006258172508648736,3.5455522957572407,0,2193.819383133531,0.08504817849293148,35.0,3.0,302.00974739966006,0.030340591708037115,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,lognormal
58,0.3312942386399891,0.0003942607127189071,12.994611902369975,0,2047.9071553887559,0.040266245430695506,35.0,3.0,314.24438953076043,0.054880767864640606,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,gaussian
59,0.3117928808227516,0.0006498651152089345,11.99148233045079,0,1937.3892920673813,0.05942026106974421,35.0,3.0,53.52681689459604,0.11832827342774487,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,schulz
60,0.8020918454364995,0.0008063727684002573,7.379563005098032,0,146.2937083762517,0.03919149569183616,35.0,3.0,46.92973387721747,0.08486661337902968,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,gaussian
61,0.011885102522215862,0.0003458046119694635,6.903633681615139,0,3750.3723372981126,0.07101546431257277,35.0,3.0,271.23410060809096,0.15629647231154595,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,rectangle
62,0.1391785741580075,0.0008638748612877462,10.597292293072835,0,2741.025397606269,0.034444602251953074,35.0,3.0,2.1273684814502833,0.16410221107538664,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,gaussian
63,0.9049807057924405,0.0006128304554892257,1.087540910486089,0,2274.6193730693512,0.13367102789915547,35.0,3.0,280.0809862872271,0.18090251567439147,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,lognormal
64,0.6773330761729992,0.0006503316640941665,13.436101972104195,0,3404.963447751112,0.06971808384113709,35.0,3.0,231.9992598830126,0.008646617641325882,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,gaussian
65,0.03751197532139705,0.0002740847017849266,3.163577131121746,0,540.9619834209292,0.04520016618557679,35.0,3.0,146.17536627388526,0.09727372621351088,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,gaussian
66,0.2164857211426272,0.0005595283226058321,12.306789358035791,0,3781.934520326858,0.19106577435253552,35.0,3.0,218.2849758384266,0.16409924630083375,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,rectangle
67,0.14996879456714507,0.0006816627661276095,11.271452514398971,0,3734.4797356332315,0.11939989669788008,35.0,3.0,255.65053513494334,0.19195623581794233,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,gaussian
68,0.3348254802539753,0.0002633124232868663,1.522930921533855,0,1135.0888140425964,0.09871085741982828,35.0,3.0,67.6383885585486,0.1630484753936084,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,rectangle
69,0.1477649002981557,0.0003908537223312088,2.24180656773995,0,3548.80234244455,0.0033983822911854535,35.0,3.0,280.5776773816377,0.07334704749102597,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,gaussian
70,0.037699110138718184,0.00022903370264798798,11.00368987709737,0,193.491362319423,0.1298986255280678,35.0,3.0,24.703187127503906,0.07529652704998509,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,lognormal
71,0.2793580696374197,4.038404461050679e-05,12.837149250835003,0,2702.369897961709,0.09048976044989646,35.0,3.0,340.5384925110661,0.09442600152204533,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,gaussian
72,0.9800319513177675,9.909030910117176e-06,0.27202228632606296,0,2587.5034959727022,0.10323313756550641,35.0,3.0,184.30807204900813,0.19493020968051858,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,rectangle
73,0.43811518792335313,0.000713275321060959,9.196455374195548,0,2713.928636249506,0.187366321589537,35.0,3.0,34.553150229021696,0.06725310840523857,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,uniform
74,0.8532294235162089,0.0005359585441285683,10.142225333135153,0,461.13059265817077,0.173167870573406,35.0,3.0,70.01421141061766,0.1571954875642093,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,gaussian
75,0.30854851509104575,0.0003021011907730737,3.375116169566125,0,2370.704231677067,0.1952056511009993,35.0,3.0,254.7454805912485,0.08833874111019756,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform
76,0.964940181016891,0.0008117266486766103,5.693693849685602,0,3268.154957148683,0.014457181589989722,35.0,3.0,190.58418864708403,0.07103264316399048,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,schulz
77,0.060100296009749865,0.0009251297007309545,7.10252037111976,0,1882.9799499679618,0.10193697234032024,35.0,3.0,21.161117610114886,0.12685987394585135,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,schulz
78,0.5869595389927756,0.00040306176890572183,12.366880463503486,0,1430.0145414304716,0.07025620951419993,35.0,3.0,234.60381081620912,0.1885442812842588,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,uniform
79,0.6460831907606029,0.0008097422233741458,0.5890352337898225,0,655.2479220821765,0.17568874491065256,35.0,3.0,223.55743305483927,0.03867113727235305,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,lognormal
80,0.7974374275551311,0.0006228899948947035,4.431630363807183,0,2773.5026585587902,0.05922756320244085,35.0,3.0,246.284862524503,0.059415598751380694,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,uniform
81,0.298748552237061,0.0006527869742828657,2.0701191331228386,0,248.5654614676436,0.10849239010214949,35.0,3.0,64.5522827205373,0.09449870836933505,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,gaussian
82,0.5719247562312159,0.000660089419523929,8.363398312996615,0,3521.0433774454455,0.026221820592552115,35.0,3.0,155.40345202520126,0.014612632036169228,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,gaussian
83,0.9021408820048271,0.0005416255651481688,3.1154938680537776,0,790.6634697347662,0.0502088342754808,35.0,3.0,89.41734817949937,0.1323092417521977,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,rectangle
84,0.29205444002903247,0.0004393776551513224,12.750619736170336,0,1469.2483281608486,0.006694723504134226,35.0,3.0,22.436855088190388,0.18591977380577374,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,gaussian
85,0.8274347650915139,0.0005578689954978747,3.111601703721675,0,2062.2398417847958,0.05707700851673632,35.0,3.0,130.62018424105622,0.042189100120999905,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,gaussian
86,0.30153721529275057,0.00014229429627138192,5.08630276062693,0,1378.8322817419353,0.12933534466438665,35.0,3.0,339.9248373395271,0.10263723339790101,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,gaussian
87,0.5104664478785048,0.0008887427030017598,7.904196224401085,0,2083.245463906509,0.17291513005470383,35.0,3.0,97.47580057594365,0.1954131908387036,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,uniform
88,0.7567093162067043,0.0004950833611248642,1.981798995677973,0,1127.955756183532,0.0015943493431707758,35.0,3.0,58.29122615515039,0.14994947611602977,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,schulz
89,0.04669342548720368,0.0007926697079422082,9.855374716396453,0,2099.7951939976324,0.04562178592611876,35.0,3.0,201.50748555881816,0.15633919687005793,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,uniform
90,0.6043737678093356,0.000934437676178376,8.387435584086179,0,1389.5807684934607,0.18273060018864873,35.0,3.0,62.9325351301688,0.15943362910736714,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,schulz
91,0.1806257925389846,0.0008923333326002947,3.577561622885552,0,1669.0828108198584,0.14815927774518856,35.0,3.0,55.634726810366836,0.1697171354387495,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,gaussian
92,0.9015513038084143,0.000900407486655083,9.254015593947209,0,3775.5394375519004,0.16464795024909773,35.0,3.0,14.107459970673473,0.06079472773522259,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,rectangle
93,0.5717318359058867,0.00045473284724074556,11.332149735105299,0,3999.9368313407012,0.15883260927992932,35.0,3.0,301.9623642068766,0.06555943628258475,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,rectangle
94,0.5192473976318438,0.0006298320054621063,10.970236328114108,0,2863.6792714098133,0.15705735954051825,35.0,3.0,332.9522767521388,0.031007313662931614,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,rectangle
95,0.19982113923818434,0.0006055138366062727,1.6083152915933097,0,2934.3986818926724,0.10517418335948268,35.0,3.0,171.19642293693988,0.006499636570661083,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,uniform
96,0.33392710100160505,0.0006053865612482586,3.3645826127587664,0,899.7665573831615,0.0012847609571153163,35.0,3.0,277.0274257034444,0.0618575080078641,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,schulz
97,0.8579360346120865,0.00043513895064813514,12.3823785237008,0,486.4374515319755,0.1673785471975856,35.0,3.0,278.2595787351771,0.16336964173574564,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,schulz
98,0.5291574177835998,0.000969502467614339,11.929265064341788,0,592.7004264187408,0.0950877504908026,35.0,3.0,233.8220335120068,0.06435422326316476,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,rectangle
99,0.6789758225492554,0.0003782101163233499,11.785489616628881,0,3828.905974761393,0.1432073925103588,35.0,3.0,181.78078386794556,0.05577071461149537,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,gaussian
100,0.8716918596144068,0.0005017034416674889,3.4285903223315928,0,1161.2402593606214,0.19459982121675168,35.0,3.0,63.42184841252831,0.12516376772579021,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,gaussian
101,0.7550350110842075,5.824097997644195e-05,5.809543216935984,0,3940.0963154691913,0.19987383542328285,35.0,3.0,226.3893882164186,0.14933011183950848,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,schulz
102,0.7241248755912605,0.0009938220811193917,9.514500492300343,0,158.3897587115981,0.01684134437373677,35.0,3.0,272.63534683497744,0.03241990929754506,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,rectangle
103,0.038055578809068846,0.0008004880597609949,13.954356883903976,0,1912.954322526233,0.023410622813295714,35.0,3.0,317.06645760269475,0.18068552158554957,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform
104,0.2419911741207179,0.00011919403611939885,7.828751514035023,0,1236.7343644940684,0.16496057006473278,35.0,3.0,131.42578355161442,0.17214655995565797,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,gaussian
105,0.611173032371088,0.00011978774997981731,4.768072009506219,0,883.7805017855778,0.06855845884186314,35.0,3.0,37.50270644309532,0.10619009923242417,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,gaussian
106,0.8606202170978032,0.0002365487984838084,7.15239664984012,0,3998.2485968398355,0.05526929864014343,35.0,3.0,10.817083784720499,0.09040443623747048,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,lognormal
