,scale,background,cor_length
53,0.6571371475105557,7.762599354949114e-05,1578.2451441965925
54,0.3344318554019071,0.0003556240759078586,1578.2451441965925
55,0.3902731403784492,0.0007103562812372123,1578.2451441965925
56,0.5240595012063795,0.0008747938319905277,1578.2451441965925
57,0.16919371978704956,0.0006120315393528183,1578.2451441965925
58,0.00389693287581927,0.00023422779766187426,1578.2451441965925
59,0.8973203935237668,0.00045966564583695943,1578.2451441965925
60,0.0006480289955554941,8.665410646932073e-05,1578.2451441965925
61,0.16142096372263082,0.0008897691129450412,1578.2451441965925
62,0.743801357959205,8.394634929135704e-05,1578.2451441965925
63,0.6883542335946794,5.670912082622885e-05,1578.2451441965925
64,0.9511805049695549,7.391942341954668e-05,1578.2451441965925
65,0.8556645158887364,6.344889101707081e-05,1578.2451441965925
66,0.30799965357800163,0.0006269101382508262,1578.2451441965925
67,0.6677208515051827,0.0004704694223985916,1578.2451441965925
68,0.11906443043770742,0.0006718166279522907,1578.2451441965925
69,0.26268677788615424,1.025555531933679e-05,1578.2451441965925
70,0.28861172678376923,0.00011203648531614206,1578.2451441965925
71,0.5872425811575823,0.00033818266242389907,1578.2451441965925
72,0.5819731342526869,0.00030153481449728115,1578.2451441965925
73,0.14441394396561347,0.0009321863957495428,1578.2451441965925
74,0.1307820704860595,0.0007089878190731065,1578.2451441965925
75,0.8214637347453292,0.000698258061323416,1578.2451441965925
76,0.5654399806598159,0.0008077148579743434,1578.2451441965925
77,0.8395916119010518,0.00034134043377166337,1578.2451441965925
78,0.1810153777887894,0.0005393789822674314,1578.2451441965925
79,0.3256538194662868,0.0007007298428107389,1578.2451441965925
80,0.1576807574181599,0.000698176659983685,1578.2451441965925
81,0.7348855408276411,0.0009096160737414763,1578.2451441965925
82,0.8524828590987361,0.0004515539269828471,1578.2451441965925
83,0.6505817583661184,3.274887036434762e-05,1578.2451441965925
84,0.7946803564085246,0.0002772701174612093,1578.2451441965925
85,0.4445517288426789,0.0008849479193593599,1578.2451441965925
86,0.635763827209116,0.0009608127635025571,1578.2451441965925
87,0.06602562436372117,0.0008162908509762898,1578.2451441965925
88,0.8097020899644032,0.0005698364315597792,1578.2451441965925
89,0.6560129240653848,0.00020971059413710168,1578.2451441965925
90,0.6128394770078482,0.000546216714658883,1578.2451441965925
91,0.581870547991256,0.00036212693610029466,1578.2451441965925
92,0.8899439143844304,0.0007001859213406578,1578.2451441965925
93,0.5097227716969723,0.00032494280004152825,1578.2451441965925
94,0.00972166384585793,0.0005408817113272337,1578.2451441965925
95,0.5835007681586436,0.000563749010359264,1578.2451441965925
96,0.8200041523008746,0.0007426671432124895,1578.2451441965925
97,0.9150727211808702,0.0003451357614128969,1578.2451441965925
98,0.8716083578293831,0.00039846234230481354,1578.2451441965925
99,0.7568308559607089,3.8614556653761266e-05,1578.2451441965925
100,0.9527599722804048,0.0007679885515404708,1578.2451441965925
101,0.46048643394532207,0.0009028590427919599,1578.2451441965925
102,0.1895796838072159,0.00040308104383951726,1578.2451441965925
103,0.5268470289686162,0.0006607059887872703,1578.2451441965925
104,0.48416472543538214,0.0006882731045547813,1578.2451441965925
105,0.39504348773183806,6.198362041179463e-05,1578.2451441965925
106,0.28995621685858963,0.0006884695318504504,1578.2451441965925
107,0.17985526312878652,0.0004611212459768699,1578.2451441965925
108,0.19969025377707839,0.0004556530468361212,1578.2451441965925
109,0.5759084715051909,0.0006317140842563599,1578.2451441965925
110,0.9264371725507032,0.0005993928054593065,1578.2451441965925
111,0.8347597913143322,6.645709369500837e-05,1578.2451441965925
112,0.5416902878238463,0.0008871463580883273,1578.2451441965925
113,0.8555995663043426,0.0005075587326163084,1578.2451441965925
114,0.22651893309328008,0.0009865450214427774,1578.2451441965925
115,0.7421357596859908,0.00014238499709821949,1578.2451441965925
116,0.4664981326799392,0.00035524073260297014,1578.2451441965925
117,0.8179957828312904,0.0006954405104444679,1578.2451441965925
118,0.7333881559855591,1.5936675660664287e-05,1578.2451441965925
119,0.6416759319455971,0.00036873694870601554,1578.2451441965925
120,0.055595158602093186,0.0006009507378691697,1578.2451441965925
121,0.16459919702993764,5.351402723804707e-05,1578.2451441965925
122,0.030223298401864995,0.00033660838650246535,1578.2451441965925
123,0.2549342016008759,0.0005416952307801558,1578.2451441965925
124,0.49969794046341565,2.1692434747636323e-05,1578.2451441965925
125,0.5247454998759226,2.0713532068602023e-05,1578.2451441965925
126,0.78344412359233,0.0006404444048976421,1578.2451441965925
127,0.8599820512924801,0.0008029178989824306,1578.2451441965925
128,0.9607974478396686,0.00043377661562516773,1578.2451441965925
129,0.3819330697255816,7.375721057524571e-05,1578.2451441965925
130,0.46876522683010546,0.0009994821298091538,1578.2451441965925
131,0.9076540749645042,0.0001939241040387293,1578.2451441965925
132,0.7315179586897471,0.00043687416062021474,1578.2451441965925
133,0.4541621063581376,0.00010368977932099678,1578.2451441965925
134,0.01811698315639687,0.0005460982085336935,1578.2451441965925
135,0.12439090426755617,0.0001043302711528504,1578.2451441965925
136,0.638666574878729,0.00013924118403338656,1578.2451441965925
137,0.6752058149795681,0.0002503390888320441,1578.2451441965925
138,0.974021025202591,0.0004305187341190143,1578.2451441965925
139,0.9601740777743535,0.0007831267175445939,1578.2451441965925
140,0.49120455736022506,0.0006089774890849445,1578.2451441965925
141,0.9951824132169648,0.0007039645017905414,1578.2451441965925
142,0.006115775451322691,0.00026689165173250006,1578.2451441965925
143,0.6770256243432062,0.00042177089431124276,1578.2451441965925
144,0.11378359776024571,0.0003200662180157634,1578.2451441965925
145,0.9493301545769328,0.0006157188094898535,1578.2451441965925
146,0.9489239722691563,2.2352954979560775e-06,1578.2451441965925
147,0.7993420136681517,2.7279759266583713e-06,1578.2451441965925
148,0.1682077668374954,0.0006734940340668894,1578.2451441965925
149,0.5779054744147621,0.00021006038726982304,1578.2451441965925
150,0.4297005744558833,0.0006369705308990353,1578.2451441965925
151,0.1887978535584196,0.0006226354230603002,1578.2451441965925
152,0.9741518522114117,0.0004178163407858094,1578.2451441965925
153,0.16133286346290776,0.000531845759380112,1578.2451441965925
154,0.9021986978988049,0.0004929493320647235,1578.2451441965925
155,0.926286985046346,0.0003038070092052896,1578.2451441965925
156,0.5840606776085813,0.0004161899699890598,1578.2451441965925
157,0.31261956541231195,0.0007009630433513776,1578.2451441965925
158,0.5832466754370367,0.0005397448977636417,1578.2451441965925
159,0.4069426953427955,0.0009073662828631655,1578.2451441965925
160,0.8078019517691507,0.0008808319635764448,1578.2451441965925
161,0.8300960937903281,0.00022707235973738952,1578.2451441965925
162,0.16191845505914404,0.0007395554390356616,1578.2451441965925
163,0.90860729625251,9.78053810136802e-05,1578.2451441965925
164,0.512140292323813,0.0001773636215963217,1578.2451441965925
165,0.8736529968023528,0.000650850226679878,1578.2451441965925
166,0.7655291439071756,0.0005389125006328935,1578.2451441965925
167,0.5821173311908633,2.7041166778030162e-05,1578.2451441965925
168,0.6535813760447171,0.0005988304788732321,1578.2451441965925
169,0.4308525612437538,0.000761026671954182,1578.2451441965925
170,0.44066058036603395,0.0007843246391695768,1578.2451441965925
171,0.943569965130003,0.0005444805084975683,1578.2451441965925
172,0.5670156000027713,0.0007559662697201609,1578.2451441965925
173,0.7966945129979166,0.0008889190117184916,1578.2451441965925
174,0.38306010467112217,0.0004973750836844248,1578.2451441965925
175,0.24941567101479178,0.00045605934926147963,1578.2451441965925
176,0.9821709270150838,0.000970496629198324,1578.2451441965925
177,0.05090720069174137,0.0008597457454853692,1578.2451441965925
178,0.2318773330510434,0.00062548170487833,1578.2451441965925
179,0.9426333208425238,0.0006785041332122582,1578.2451441965925
180,0.4735793894341218,3.875455739166339e-05,1578.2451441965925
181,0.930445469083718,0.00030716109022419977,1578.2451441965925
182,0.518505772734531,0.000793618513034567,1578.2451441965925
183,0.6058307104268428,0.00031413666099836115,1578.2451441965925
184,0.4363977144804282,8.564455859609624e-05,1578.2451441965925
185,0.2115343387376103,0.0005492669502985324,1578.2451441965925
186,0.4825984265086789,0.0008203673260430065,1578.2451441965925
187,0.148308241897818,0.0005571263396740499,1578.2451441965925
188,0.9491760103984057,0.000428618876081643,1578.2451441965925
189,0.5381615262255712,0.0005638167860327841,1578.2451441965925
190,0.22467335130591448,0.0004169447598536445,1578.2451441965925
191,0.551865740207206,0.0008048053563617937,1578.2451441965925
192,0.1751149299174214,0.0009877583468726522,1578.2451441965925
193,0.8246711552860896,0.0005540262831231829,1578.2451441965925
194,0.34241103587200283,0.000955020684612358,1578.2451441965925
195,0.9308164983785443,2.54081634522614e-05,1578.2451441965925
196,0.3716852874965221,0.0006737300230835547,1578.2451441965925
197,0.896019637595853,0.00088168535620456,1578.2451441965925
198,0.6624967094666254,0.0002721767753485049,1578.2451441965925
199,0.15918570239135654,0.0007549784714338352,1578.2451441965925
200,0.6276623806697521,9.001338462178964e-06,1578.2451441965925
201,0.3978908732697506,9.8844632438028e-05,1578.2451441965925
202,0.6663283793705223,0.000770427043400093,1578.2451441965925
203,0.8958043534297686,0.00019678561755506082,1578.2451441965925
204,0.6898610879559226,0.0006713870375371976,1578.2451441965925
205,0.3058756442265995,0.0003947734526871067,1578.2451441965925
206,0.6224916204318407,0.0005751306707632966,1578.2451441965925
207,0.4902317540815483,0.0006575861716713108,1578.2451441965925
208,0.24900930751506223,0.0005291866213959273,1578.2451441965925
209,0.021537751387107673,0.0006976881864030004,1578.2451441965925
210,0.5645630220583334,0.0007303005256638702,1578.2451441965925
211,0.21092568207929385,0.00028551144951273727,1578.2451441965925
212,0.1028377166758574,0.0006641564402719184,1578.2451441965925
213,0.862476701033979,0.00019415637388708152,1578.2451441965925
214,0.7338978904072395,0.0008471877127543088,1578.2451441965925
215,0.6382335687767615,0.0006502596922981853,1578.2451441965925
216,0.38243221667910876,0.00035345438843364826,1578.2451441965925
217,0.029736008156185045,0.0009067702388373478,1578.2451441965925
218,0.9999875285422601,0.00012383617549877756,1578.2451441965925
219,0.39541401493003425,0.00019809393196055041,1578.2451441965925
220,0.5052213982144661,0.0009822818847179371,1578.2451441965925
221,0.039375665148960515,0.00023764768706772916,1578.2451441965925
222,0.5464768738482795,0.0006763889717441974,1578.2451441965925
223,0.39685590147061434,4.4806017334481585e-05,1578.2451441965925
224,0.21450792482502568,0.00021223067846767925,1578.2451441965925
225,0.9228425881292747,0.0009123252836358717,1578.2451441965925
226,0.9343291678676191,0.0006707152561511661,1578.2451441965925
227,0.5705421593211852,0.0008448857204800749,1578.2451441965925
228,0.4600737953157441,8.999518479212188e-05,1578.2451441965925
229,0.32865483949016505,0.00075777096971883,1578.2451441965925
230,0.9090920862735516,0.0003942024277163974,1578.2451441965925
231,0.4909485156227529,0.00020454180224576267,1578.2451441965925
232,0.8297012757696245,0.0005567364932633905,1578.2451441965925
233,0.5378241161629737,0.0005176451119553317,1578.2451441965925
234,0.033375266168911955,0.0006427476769854813,1578.2451441965925
235,0.5475228982786062,0.0009302692372289878,1578.2451441965925
236,0.7462799511342101,0.0004975219840612205,1578.2451441965925
237,0.9582432211059139,0.0009167697278603138,1578.2451441965925
238,0.7560166164465872,0.0009740696964991864,1578.2451441965925
239,0.028056941226268894,0.0003040936574873107,1578.2451441965925
240,0.31387481614955093,0.0006559979989368919,1578.2451441965925
241,0.2837735586212363,0.0007436066408743679,1578.2451441965925
242,0.3569137694237985,0.0007171484790786233,1578.2451441965925
243,0.9562623329517953,0.00011427318792887204,1578.2451441965925
244,0.15906960906365974,0.00035962176871346866,1578.2451441965925
245,0.9430995797054124,1.9051037756367105e-05,1578.2451441965925
246,0.11196811617116442,0.0001366835335743515,1578.2451441965925
247,0.12351896874017443,0.0005620739785697793,1578.2451441965925
248,0.5078467689091299,0.0004946136729378058,1578.2451441965925
249,0.23350030086812634,0.0003777135872353018,1578.2451441965925
250,0.2737255211679589,0.00012553020086539742,1578.2451441965925
251,0.8574883315171884,0.00025227200472015444,1578.2451441965925
252,0.4224132656970345,0.0001196611316465434,1578.2451441965925
253,0.9244098780991562,0.0004289085615486769,1578.2451441965925
254,0.8217113089760649,0.0008310769523264173,1578.2451441965925
255,0.6388370491570078,0.0004425157907844125,1578.2451441965925
256,0.7520411243507147,1.2152129782760056e-05,1578.2451441965925
257,0.24887420916845193,0.00021351377775059976,1578.2451441965925
258,0.20941849751084163,0.0009351638738857674,1578.2451441965925
259,0.8467146513825111,0.0005350946083706285,1578.2451441965925
260,0.015911043152851856,0.0004901115818327345,1578.2451441965925
261,0.0807270602436495,0.0003788824048765499,1578.2451441965925
262,0.42503787456886966,0.0005168241837285653,1578.2451441965925
263,0.4287419112333677,0.00017864803660484204,1578.2451441965925
264,0.11303753617981338,6.042788628229206e-05,1578.2451441965925
265,0.14298408965555576,0.0009927149668158082,1578.2451441965925
266,0.9161122117746537,0.0003722795949661998,1578.2451441965925
267,0.07635492522986986,0.0006017696065826803,1578.2451441965925
268,0.8246251297195935,0.0006509098626107756,1578.2451441965925
269,0.06956956294395189,0.0008562907701318297,1578.2451441965925
270,0.18076248382676918,3.76934860999973e-05,1578.2451441965925
271,0.39262594351577806,0.0005908406524140874,1578.2451441965925
272,0.23986783628776498,0.0005200319255373741,1578.2451441965925
273,0.17117101291707482,0.0009594947797267627,1578.2451441965925
274,0.7112280615901075,0.00013282057969868634,1578.2451441965925
275,0.6344326448582273,0.0002934982421576014,1578.2451441965925
276,0.7565095451939303,0.00027855948437886406,1578.2451441965925
277,0.6597626858105456,0.0005875555509305024,1578.2451441965925
278,0.08211598364183725,0.0005551820377744143,1578.2451441965925
279,0.21222454106576005,0.0007289772389390236,1578.2451441965925
280,0.2679217723845547,0.0003882036801562554,1578.2451441965925
281,0.9312194321803541,0.00019749536110164322,1578.2451441965925
282,0.8224158680469817,0.0009183118449847986,1578.2451441965925
283,0.5776213416598935,0.0004827054510811764,1578.2451441965925
284,0.30551469311372126,0.0006210114297021497,1578.2451441965925
285,0.868988585203283,0.0007784377507729814,1578.2451441965925
286,0.9317584368689407,0.00038293139171290103,1578.2451441965925
287,0.380689238025258,0.00019132813422149917,1578.2451441965925
288,0.09637744883777755,0.0005569475407935584,1578.2451441965925
289,0.24461326417020712,1.736361003697464e-05,1578.2451441965925
290,0.47003368420064073,0.0009235930822683849,1578.2451441965925
291,0.2163837508763824,0.00047985914376748984,1578.2451441965925
292,0.5971289932049425,0.00025382754941538334,1578.2451441965925
293,0.8211270603354757,0.0007561747942493675,1578.2451441965925
294,0.1565871990714005,0.0008738851848099869,1578.2451441965925
295,0.5156413315507594,0.0001830976002661362,1578.2451441965925
296,0.5847554475302619,0.00012149100420659955,1578.2451441965925
297,0.4963185414956627,0.0008195639692045606,1578.2451441965925
298,0.41927970409716275,0.00025227369517542684,1578.2451441965925
299,0.6765603854940677,0.00018653512819301023,1578.2451441965925
300,0.7505714134195156,0.0001837762338341942,1578.2451441965925
301,0.4371078971472504,0.0002911878273579849,1578.2451441965925
302,0.8585284246214142,0.00032175113994510276,1578.2451441965925
303,0.36795711480186843,0.00046332387439019065,1578.2451441965925
304,0.9143976399440479,0.0005177660529415673,1578.2451441965925
305,0.30455076462451136,0.00017845930825495773,1578.2451441965925
306,0.7956569329134132,0.0008215091053101388,1578.2451441965925
307,0.28828893457608196,0.0003919710617695386,1578.2451441965925
308,0.10574973057301329,0.0003362969259629706,1578.2451441965925
309,0.7529165018034859,0.0006426368808141118,1578.2451441965925
310,0.8860425570285284,0.0006020480225925292,1578.2451441965925
311,0.6152933106006536,0.0007341581418863749,1578.2451441965925
312,0.6881502987309824,9.357499827151655e-05,1578.2451441965925
313,0.4066740960724401,2.0652553247400422e-05,1578.2451441965925
314,0.7491122626851697,0.0002514461384866063,1578.2451441965925
315,0.33990124917134257,0.00023581467771655848,1578.2451441965925
316,0.548473454879228,0.00034017528271384063,1578.2451441965925
317,0.7587893530276532,0.0009858843885839986,1578.2451441965925
318,0.9635961348089265,0.0008553945011970531,1578.2451441965925
319,0.7104134716310169,0.000405758033353686,1578.2451441965925
320,0.5574577800444205,0.0003847023399378989,1578.2451441965925
321,0.6990488935915004,0.0002468750248023976,1578.2451441965925
322,0.9190769428154478,0.00038975920641740074,1578.2451441965925
323,0.24851968831491267,0.00026949720906415314,1578.2451441965925
324,0.6902117282404643,0.0006856445830203035,1578.2451441965925
325,0.5523923971341371,0.0003193251106656934,1578.2451441965925
326,0.7563685132624967,0.0002838260650446531,1578.2451441965925
327,0.8832088285174139,0.0006790835501044851,1578.2451441965925
328,0.44070239624913576,0.00038546091489695714,1578.2451441965925
329,0.3136937216589122,0.0005372851758636991,1578.2451441965925
330,0.23274357157859604,0.0005350880048088778,1578.2451441965925
331,0.2506974525955452,3.406867776169622e-05,1578.2451441965925
332,0.37165688134310504,0.0009333635436663998,1578.2451441965925
333,0.16876205574954217,0.0009159545046634771,1578.2451441965925
334,0.8908987928059581,0.0006721514871231958,1578.2451441965925
335,0.8947517005844146,0.0001731626488264529,1578.2451441965925
336,0.11621531068041846,0.0005300239408135899,1578.2451441965925
337,0.30646477981378073,0.00029551164678603633,1578.2451441965925
338,0.4670210975106054,0.0008985535139874529,1578.2451441965925
339,0.11062953347854898,0.00022198847154459312,1578.2451441965925
340,0.6209472223099514,0.0008254783101237834,1578.2451441965925
341,0.6469999709211407,0.0004315723910567153,1578.2451441965925
342,0.6581863036623801,4.8833688375909245e-05,1578.2451441965925
343,0.8650554367602776,0.000591885067366298,1578.2451441965925
344,0.9145896337729056,0.00011993762905442948,1578.2451441965925
345,0.5079490378600072,0.00023018084258206295,1578.2451441965925
346,0.08686059324531459,0.000556880713932361,1578.2451441965925
347,0.37003606140072776,0.0002253105138359122,1578.2451441965925
348,0.6963359760074677,0.0006213795134951772,1578.2451441965925
349,0.5838632133183271,0.0003292208543055143,1578.2451441965925
350,0.24543258531992718,0.0006464992030712272,1578.2451441965925
351,0.23497461320466673,0.0001362534369800383,1578.2451441965925
352,0.29888249372845355,5.6045100826380126e-05,1578.2451441965925
353,0.49733460998378654,0.000786835476582855,1578.2451441965925
354,0.38139470409968623,0.0001304419534133288,1578.2451441965925
355,0.5496327092446539,0.0007448862329164619,1578.2451441965925
356,0.5694349003960393,0.00016943136223207902,1578.2451441965925
357,0.15530937022120306,0.0001749853361958983,1578.2451441965925
358,0.03930474627531577,0.0003599343106938912,1578.2451441965925
359,0.9133612873137144,0.0002445267105959671,1578.2451441965925
360,0.9687438704734791,0.0005289115921704037,1578.2451441965925
361,0.0498278080782949,0.0007785589882670733,1578.2451441965925
362,0.7292061974963235,0.000420934303922572,1578.2451441965925
363,0.20849190482737412,0.0008470716602795217,1578.2451441965925
364,0.6817610955699682,0.0008499745287137805,1578.2451441965925
365,0.1750159242082776,0.00014119630387082296,1578.2451441965925
366,0.8865528481804015,0.0004500174891518554,1578.2451441965925
367,0.4323079990953069,0.0005438295041447651,1578.2451441965925
368,0.6437307744081144,0.0005685415491309443,1578.2451441965925
369,0.4077900573997728,0.0007082841102960464,1578.2451441965925
370,0.15148074395073863,0.0005218861888129771,1578.2451441965925
371,0.48525893151741195,0.00020972284488227888,1578.2451441965925
372,0.14460477360939628,0.0007774134415357221,1578.2451441965925
373,0.7716591103114672,0.0009070011018713929,1578.2451441965925
374,0.7975920614556559,0.0002716479873380752,1578.2451441965925
375,0.37482046740284725,0.0006062552366760904,1578.2451441965925
376,0.7880595178743776,0.0009119837444633287,1578.2451441965925
377,0.6936758300553542,0.00043207669475390885,1578.2451441965925
378,0.5862892869234413,0.0005782513841972609,1578.2451441965925
379,0.16813801535367412,0.00045301593310377353,1578.2451441965925
380,0.12082077422062931,0.00032482581706573424,1578.2451441965925
381,0.12778520338552513,0.000529617859149891,1578.2451441965925
382,0.3491254096594334,0.0002666660785880776,1578.2451441965925
383,0.2914119645880906,0.00038104587988134264,1578.2451441965925
384,0.16864117759721364,0.00046587830906486525,1578.2451441965925
385,0.3468759090229385,0.0009689712010884973,1578.2451441965925
386,0.32216474737606926,0.0007061886410664614,1578.2451441965925
387,0.9794360111555628,0.0002515405668769537,1578.2451441965925
388,0.9922977788586984,3.780280077654746e-05,1578.2451441965925
389,0.019758017166725206,0.00039683298138828125,1578.2451441965925
390,0.8080191994673535,0.00015634798466757525,1578.2451441965925
391,0.6359733461134592,0.0005339831030216356,1578.2451441965925
392,0.5595325201529723,0.0008307173869818864,1578.2451441965925
393,0.9649424726575924,0.00043593001000176375,1578.2451441965925
394,0.7118615644596794,0.00028813566253959867,1578.2451441965925
395,0.2324847129259915,0.0008532604979066782,1578.2451441965925
396,0.6852664099583712,0.000874758570300692,1578.2451441965925
397,0.8449985680367238,0.00015463709334310584,1578.2451441965925
398,0.05201908155890844,0.0004968779609501935,1578.2451441965925
399,0.09253456265460247,0.00032760851253924776,1578.2451441965925
400,0.229652577838244,9.101614358435435e-05,1578.2451441965925
401,0.8610539355782033,0.0003489723455706526,1578.2451441965925
402,0.1187331776810927,0.0006851653301388731,1578.2451441965925
403,0.7446941534399757,0.00013053598029639545,1578.2451441965925
404,0.23266832129043447,0.00042229519648309395,1578.2451441965925
405,0.20348502623428222,0.00038042261062008764,1578.2451441965925
406,0.3042244323451867,0.0006100373393450826,1578.2451441965925
407,0.41321272384900454,0.0004863653235112179,1578.2451441965925
408,0.3469531428823668,0.0003820192360454179,1578.2451441965925
409,0.5932804170418863,0.0004955038534007451,1578.2451441965925
410,0.39187578920845534,0.0006388302016920688,1578.2451441965925
411,0.44787389913967424,0.0008801592978936956,1578.2451441965925
412,0.6219847821115987,0.0005773502358701308,1578.2451441965925
413,0.4054848452992076,0.0006700778416181328,1578.2451441965925
414,0.1519001434966648,0.0003495734925408685,1578.2451441965925
415,0.889075945105309,0.0001243886865019495,1578.2451441965925
416,0.2598751972897537,0.0003764940995416923,1578.2451441965925
417,0.7400963465442989,0.00029454050850209507,1578.2451441965925
418,0.5843060850782746,0.00028384219729407287,1578.2451441965925
419,0.0033600376188329673,0.00079548924964076,1578.2451441965925
420,0.5367434232408552,0.0005571091106627793,1578.2451441965925
421,0.33811946169642637,0.0004918893070249493,1578.2451441965925
422,0.1399432062717173,0.0003470546681814849,1578.2451441965925
423,0.6250598292914722,0.0008475136614976973,1578.2451441965925
424,0.03184589217132261,4.968171335317107e-05,1578.2451441965925
425,0.8167688840286464,0.00033773713786541034,1578.2451441965925
426,0.9336993587518757,6.0507508009262744e-05,1578.2451441965925
427,0.73859678379079,0.0002711757904451975,1578.2451441965925
428,0.5378164862239594,0.0006278423430316726,1578.2451441965925
429,0.19244541958733608,0.0009455429242608771,1578.2451441965925
430,0.39673211893677307,0.000357807928289975,1578.2451441965925
431,0.7778697610555415,0.0001967423524656326,1578.2451441965925
432,0.6384280732329669,0.0009910452125555659,1578.2451441965925
433,0.900573750186171,0.0005567732027035435,1578.2451441965925
434,0.3896830421803522,0.0008204392008855789,1578.2451441965925
435,0.1735579257763753,0.0006230999040116351,1578.2451441965925
436,0.24501406750963806,0.000786085106880488,1578.2451441965925
437,0.6051891783338157,0.00032857463805797293,1578.2451441965925
438,0.15663041165930724,0.0009540227809319711,1578.2451441965925
439,0.25454864665568544,0.0006488427221227402,1578.2451441965925
440,0.9537056664926268,0.0004958606940265956,1578.2451441965925
441,0.5454242736449139,6.0272795670325276e-05,1578.2451441965925
442,0.3615274471583251,0.000599117862370564,1578.2451441965925
443,0.57973392250383,0.00025047917563785806,1578.2451441965925
444,0.7255893630849943,0.00027735272337373463,1578.2451441965925
445,0.49129857474838146,0.0001204755537529395,1578.2451441965925
446,0.788492558071841,0.0002949920326018762,1578.2451441965925
447,0.37059917974103396,0.0001538368349711884,1578.2451441965925
448,0.5022161275100466,0.0006378890623510287,1578.2451441965925
449,0.20253331565923682,0.00025925838349281157,1578.2451441965925
450,0.9484384522914749,0.0006367758401688253,1578.2451441965925
451,0.6584305406064186,0.0003811157888044425,1578.2451441965925
452,0.051103046879241054,0.0006143340703324906,1578.2451441965925
453,0.16030721603694864,0.00015491782247220747,1578.2451441965925
454,0.8419615012048901,5.461790664792954e-05,1578.2451441965925
455,0.4068065005611189,0.0009734458028580414,1578.2451441965925
456,0.07796720943964142,0.0005766428976942423,1578.2451441965925
457,0.3083421074745114,0.000590644737284484,1578.2451441965925
458,0.09420858762128004,0.0007525367196286143,1578.2451441965925
459,0.6499113121302514,0.0008798340433175266,1578.2451441965925
460,0.5659449983677166,0.0008871915397072463,1578.2451441965925
461,0.5482697496022458,0.00010540010661263066,1578.2451441965925
462,0.7011799559926946,0.0004151247771728428,1578.2451441965925
463,0.5807634216669453,0.00043608470654950114,1578.2451441965925
464,0.7808604399333382,0.00043954848366753273,1578.2451441965925
